package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
jupyterhub;897382;https://github.com/jupyterhub/jupyterhub;5790;21/08/2020;56;63;373;1435;100;24;192;881;81
django-auth-ldap;897062;https://github.com/django-auth-ldap/django-auth-ldap;174;02/06/2020;13;98;36;40;40;33;21;;
memcnn;896468;https://github.com/silvandeleemput/memcnn;164;05/06/2020;8;57;6;35;;;6;;
rpqueue;895242;https://github.com/josiahcarlson/rpqueue;120;18/10/2019;0;129;4;8;8;52;5;;
zappa;893984;https://github.com/Miserlou/Zappa;10954;14/07/2020;52;13;564;649;100;57;221;2218;11
asyncio-nats-client;892586;https://github.com/nats-io/nats.py;332;22/06/2020;5;89;30;36;36;69;17;309;19
addict;890849;https://github.com/mewwts/addict;1932;28/02/2020;3;208;6;55;55;88;23;879;104
pyrect;888569;https://github.com/asweigart/pyrect;7;20/08/2019;0;;1;0;;;;1613;9
stop-words;886251;https://github.com/Alir3z4/python-stop-words;114;23/07/2018;1;325;3;9;9;126;6;838;
trafaret;884768;https://github.com/deepwalker/trafaret;151;10/09/2020;10;75;18;34;34;28;47;311;36
pytest-azurepipelines;883034;https://github.com/tonybaloney/pytest-azurepipelines;56;21/07/2020;12;73;12;14;14;32;8;67;18
property-manager;882926;https://github.com/xolox/python-property-manager;10;02/03/2020;1;119;0;1;1;100;2;;
dlib;881240;https://github.com/davisking/dlib;9347;20/08/2020;99;45;47;1718;100;29;144;5868;67
stopit;880815;https://github.com/glenfant/stopit;76;27/08/2019;0;598;2;12;12;208;6;381;31
django-object-actions;879968;https://github.com/crccheck/django-object-actions;322;09/08/2020;2;136;20;25;25;214;20;;
geohash2;877805;https://github.com/dbarthe/geohash;22;06/07/2017;0;;;;;;;;
coverage-badge;876533;https://github.com/dbrgn/coverage-badge;88;24/06/2020;0;297;0;4;4;0;4;259;46
glom;876286;https://github.com/mahmoud/glom;1228;12/08/2020;31;61;62;56;56;63;15;120;29
readchar;875446;https://github.com/magmax/python-readchar;68;16/08/2019;1;328;24;10;10;420;9;571;38
hdbscan;875384;http://github.com/scikit-learn-contrib/hdbscan;1675;01/07/2020;13;52;186;132;100;26;49;469;43
django-compat;875292;https://github.com/arteria/django-compat;106;04/12/2017;3;133;2;33;33;141;17;950;27
umap-learn;874511;http://github.com/lmcinnes/umap;4072;14/08/2020;30;52;167;193;100;24;57;;
django-sekizai;873446;https://github.com/ojii/django-sekizai;351;2020-08-26;1;;2;58;0;;16;;
pytorch-pretrained-bert;872268;https://github.com/huggingface/pytorch-pretrained-bert;41374;2021-02-24;;;;;0;;;;
testrepository;870408;https://github.com/testing-cabal/testrepository;12;2018-12-04;;;;;7;145;;;
pandoc;869751;https://github.com/boisgera/pandoc;38;2021-02-24;6;;;16;16;185;2;;
comet-ml;869649;https://github.com/comet-ml/comet-ml;72;2020-05-07;1;;63;317;0;;8;;
marshmallow-oneofschema;868958;https://github.com/marshmallow-code/marshmallow-oneofschema;80;09/06/2020;2;116;10;12;12;60;12;88;14
rdflib-jsonld;867763;https://github.com/RDFLib/rdflib-jsonld;235;10/04/2020;2;782;34;37;37;287;11;688;91
flake8-debugger;863132;https://github.com/jbkahn/flake8-debugger;28;01/11/2019;0;224;0;10;10;146;5;;82
jsonmerge;863030;https://github.com/avian2/jsonmerge;110;12/01/2020;3;185;4;27;27;116;7;250;31
pytest-profiling;861892;https://github.com/manahl/pytest-plugins;359;2020-04-11;11;;30;51;0;;32;;
piexif;860402;https://github.com/hMatoba/Piexif;265;27/12/2019;4;197;24;55;55;63;9;1039;60
flask-limiter;858668;https://github.com/alisaifee/flask-limiter;679;25/08/2020;6;45;12;89;89;195;27;;
uplink;857786;https://github.com/prkumar/uplink;822;2021-02-14;23;56;39;56;56;55;18;;
ebaysdk;855846;https://github.com/timotheus/ebaysdk-python;586;04/06/2020;3;367;126;135;100;67;31;1203;4
mockredispy;855118;https://github.com/locationlabs/mockredis;223;01/05/2019;4;99;28;36;36;124;42;;
pyopengl;854920;https://github.com/mcfletch/pyopengl;125;04/01/2020;23;;18;22;22;386;6;;184
sphinx-markdown-tables;854692;https://github.com/ryanfox/sphinx-markdown-tables;44;16/06/2020;0;51;5;20;20;138;2;1219;31
splinter;852437;https://github.com/cobrateam/splinter;2266;20/08/2020;16;84;81;387;100;202;139;3621;54
dacite;851135;https://github.com/konradhalas/dacite;522;03/07/2020;4;25;8;67;67;20;7;168;46
edgegrid-python;850950;https://github.com/akamai-open/akamaiopen-edgegrid-python;69;2019-02-28;0;;13;7;0;;11;141;11
pytest-spark;850578;https://github.com/malexer/pytest-spark;43;23/02/2020;1;83;2;10;10;55;5;52;4
transifex-client;847919;https://github.com/transifex/transifex-client;119;09/07/2020;6;75;41;107;100;233;44;1516;
eyed3;846358;https://github.com/nicfit/eyed3;248;20/08/2020;30;28;27;105;100;53;19;895;47
codetiming;844555;https://github.com/realpython/codetiming;105;05/05/2020;3;77;0;7;7;32;3;;
django-modeltranslation;843000;https://github.com/deschler/django-modeltranslation;911;18/08/2020;10;56;125;297;100;135;72;1269;55
django-admin-sortable2;842155;https://github.com/jrief/django-admin-sortable2;329;05/08/2020;6;57;27;112;100;109;56;590;26
face;841449;https://github.com/mahmoud/face;15;25/05/2020;9;118;6;2;2;195;2;;
pygeohash;840693;https://github.com/wdm0006/pygeohash;89;07/12/2019;0;423;0;4;4;5;3;79;
pytest-shard;840608;https://github.com/AdamGleave/pytest-shard;2;18/10/2019;0;;0;0;;;;13;3
requirements-parser;840589;https://github.com/davidfischer/requirements-parser;76;31/03/2020;1;354;10;15;15;130;12;;
hmsclient;840274;https://github.com/gglanzani/hmsclient;11;24/04/2018;0;;1;0;;;;126;6
shrub-py;839852;https://github.com/evergreen-ci/shrub.py;0;11/05/2020;2;;;;;;;;
google-ads;839251;https://github.com/googleads/google-ads-python;114;15/07/2020;5;19;24;134;100;35;19;65;3
flake8-tidy-imports;838263;https://github.com/adamchainz/flake8-tidy-imports;29;27/07/2020;4;119;2;10;10;201;8;;
titlecase;837551;https://github.com/ppannuto/python-titlecase;158;20/07/2020;1;193;3;36;35;149;14;;
pywatchman;836708;https://github.com/facebook/watchman;9362;21/08/2020;47;34;73;416;100;69;159;2172295;148
tokenize-rt;836183;https://github.com/asottile/tokenize-rt;20;27/05/2020;2;118;2;2;2;0;2;;
scrypt;834482;https://github.com/holgern/py-scrypt;1;21/05/2020;4;42;1;0;;;2;1046;98
robotremoteserver;833363;https://github.com/robotframework/PythonRemoteServer;104;17/04/2020;2;609;13;38;38;186;8;81;5
reverse-geocoder;832905;https://github.com/thampiman/reverse-geocoder;1608;15/09/2016;1;985;23;14;14;18;6;;
pymc3;832161;http://github.com/pymc-devs/pymc3;5193;21/08/2020;55;117;128;1838;100;12;253;1361;72
pipfile;831904;https://github.com/pypa/pipfile;2934;31/07/2020;3;1383;23;68;68;62;26;;
pastescript;829915;https://github.com/cdent/pastescript;5;24/09/2019;25;17;1;1;1;0;13;1127;
pytest-socket;828670;https://github.com/miketheman/pytest-socket;97;31/05/2020;1;147;9;11;11;103;8;;
flask-talisman;828353;https://github.com/GoogleCloudPlatform/flask-talisman;669;13/07/2020;1;134;9;17;17;32;16;745;29
meson;827332;https://github.com/mesonbuild/meson;3176;2021-02-23;129;26;1400;2335;100;7;563;553;12
django-tastypie;826861;https://github.com/django-tastypie/django-tastypie;3673;06/01/2020;10;135;309;500;100;80;180;3793;101
ngram;824727;http://github.com/gpoulter/python-ngram;91;16/05/2020;1;540;0;9;9;552;6;137;1
json2html;824576;https://github.com/softvar/json2html;152;16/11/2019;1;209;11;15;14;115;8;944;22
bravado;824319;https://github.com/Yelp/bravado;528;03/08/2020;13;25;66;126;100;57;40;335;64
dbfread;824175;https://github.com/olemb/dbfread;149;02/10/2018;6;130;16;9;;;9;;
pysmb;823724;https://github.com/miketeo/pysmb;251;2021-02-11;;36;45;88;87;97;25;302;34
gdata;822890;https://github.com/google/gdata-python-client;424;2016-01-02;15;;39;9;9;216;14;1910;74
nbclient;820496;https://github.com/jupyter/nbclient;56;2021-02-09;;;;;43;20;;;
django-annoying;820322;https://github.com/skorokithakis/django-annoying;811;2020-03-07;;;;;25;67;;;
pyudev;816676;https://github.com/lunaryorn/pyudev;112;2021-02-23;;;;;0;;;;
fastdiff;815192;https://github.com/syrusakbary/fastdiff;21;16/07/2019;1;;3;0;;;2;84;2
cachelib;813038;https://github.com/pallets/cachelib;46;20/06/2020;0;634;4;3;3;11;6;712;24
homeassistant;812107;https://github.com/home-assistant/core;35362;10/09/2020;350;4;1000;15144;;;2133;199;7
opentracing-instrumentation;808490;https://github.com/uber-common/opentracing-python-instrumentation;138;23/06/2020;3;37;15;24;24;71;18;;
pywebpush;808132;https://github.com/web-push-libs/pywebpush;180;13/06/2020;3;120;6;58;58;17;18;502;18
python-statsd;807732;https://github.com/WoLpH/python-statsd;102;05/09/2017;1;198;1;21;21;64;17;;
zenpy;806769;https://github.com/facetoe/zenpy;201;08/08/2020;11;27;14;329;100;18;42;106;5
quandl;805969;https://github.com/quandl/quandl-python;961;24/07/2020;1;159;0;64;64;106;26;;
lightfm;803993;https://github.com/lyst/lightfm;3244;02/08/2020;6;115;110;266;100;14;30;288;4
imapclient;803938;https://github.com/mjs/imapclient;295;02/08/2020;19;77;42;288;;;26;833;41
diamond;803528;https://github.com/python-diamond/Diamond;1566;15/03/2018;39;209;100;127;100;311;265;48;3
envparse;803132;https://github.com/rconradharris/envparse;248;11/03/2016;0;;11;7;7;279;4;672;34
django-rq;802212;https://github.com/rq/django-rq;1256;27/07/2020;5;67;44;205;100;76;88;1067;43
pysolr;801878;https://github.com/django-haystack/pysolr;563;28/08/2020;3;163;14;114;;;45;;42
twython;799960;https://github.com/ryanmcgrath/twython;1741;04/04/2020;6;1043;21;298;;;84;3593;56
lunr;797644;https://github.com/yeraydiazdiaz/lunr.py;45;19/07/2020;5;47;3;6;6;2;2;;
wptools;797030;https://github.com/siznax/wptools;323;10/04/2020;7;174;21;123;;;6;;
oss2;796571;https://github.com/aliyun/aliyun-oss-python-sdk;682;2021-02-09;8;57;42;87;86;106;18;1188;104
selinux;796444;https://github.com/pycontribs/selinux;8;09/01/2020;4;70;1;8;8;22;6;;
paretochart;793417;https://github.com/tisimst/paretochart;18;05/09/2013;0;;1;0;;;;;
cursor;790005;https://github.com/GijsTimmers/cursor;22;24/04/2019;0;1899;0;5;5;215;4;;
polling;789953;http://github.com/justiniso/polling;84;28/08/2019;0;979;4;9;9;299;2;134;21
pylama;788687;https://github.com/klen/pylama;723;10/04/2019;5;25;58;53;;;33;1754;118
tinyrpc;788623;http://github.com/mbr/tinyrpc;110;06/06/2020;2;184;8;44;44;344;19;151;
scikit-surprise;787396;https://github.com/NicolasHug/Surprise;4301;05/08/2020;13;117;24;280;100;18;33;648;6
names;787275;https://github.com/treyhunner/names;309;15/12/2014;0;1375;6;2;2;7;2;;
blist;786716;https://github.com/danielstutzbach/blist;255;13/03/2014;2;209;35;42;;;8;;
cupy-cuda100;786658;https://github.com/cupy/cupy;4409;22/08/2020;404;18;294;692;100;16;199;473;32
intelhex;784559;https://github.com/bialix/intelhex;98;09/07/2020;5;140;10;13;;;10;;
aiopg;783796;https://github.com/aio-libs/aiopg;1032;26/03/2020;11;75;64;116;100;88;44;1161;58
bayesian-optimization;783417;https://github.com/fmfn/BayesianOptimization;4389;09/07/2020;2;283;29;149;100;44;21;393;40
dbutils;783251;https://github.com/webwareforpython/dbutils;211;2020-10-17;2;;0;22;21;173;3;1259;83
neo4j;783005;https://github.com/neo4j/neo4j-python-driver;551;13/08/2020;17;30;1;157;100;28;23;;
log-symbols;782068;https://github.com/manrajgrover/py-log-symbols;24;19/02/2020;2;;2;11;11;65;2;;
htmlparser;781361;https://github.com/policystat/htmlparser;4;01/03/2013;0;2747;1;0;;;;;
dohq-artifactory;780413;https://github.com/devopshq/artifactory;98;24/07/2020;8;245;27;57;57;75;26;13;5
everett;780177;https://github.com/willkg/everett;96;30/06/2020;4;114;5;45;45;75;5;183;
pymsteams;779296;https://github.com/rveachkc/pymsteams;155;08/06/2020;2;93;11;29;29;65;7;116;7
wagtail;778768;https://github.com/wagtail/wagtail;9182;04/09/2020;132;18;720;2216;;;443;3972;244
pygeoip;778717;https://github.com/appliedsec/pygeoip;481;10/04/2018;2;1047;5;46;46;44;19;1102;39
assertpy;778574;https://github.com/assertpy/assertpy;256;11/08/2020;4;159;2;83;83;48;9;296;16
pyrogram;777706;https://github.com/pyrogram/pyrogram;1213;22/08/2020;88;35;56;241;100;19;41;1132;11
spark-nlp;776748;https://github.com/johnsnowlabs/spark-nlp;1963;2021-02-23;168;15;67;354;100;20;61;;
interpret-core;775822;https://github.com/interpretml/interpret;2969;07/08/2020;85;18;43;83;83;45;16;37;8
mouseinfo;775482;https://github.com/asweigart/mouseinfo;4;11/11/2019;2;;0;0;;;;1161;8
wxpython;775239;https://github.com/wxwidgets/phoenix;1406;31/08/2020;50;185;341;713;;;85;;
warrant;775073;https://github.com/capless/warrant;348;11/12/2017;6;;38;39;39;37;12;195;21
halo;772903;https://github.com/manrajgrover/halo;2281;01/08/2020;11;;18;40;40;73;26;575;123
draftjs-exporter;772137;https://github.com/springload/draftjs_exporter;64;18/07/2020;10;45;2;44;44;92;10;;
django-modelcluster;769943;https://github.com/wagtail/django-modelcluster;287;26/05/2020;3;99;20;35;35;79;21;1649;6
evergreen-py;769879;https://github.com/evergreen-ci/evergreen.py;1;03/08/2020;5;561;;;;;7;;
webdriver-manager;769210;https://github.com/SergeyPirogov/webdriver_manager;239;20/08/2020;6;37;0;80;80;64;14;;
mysql;767939;https://github.com/valhallasw/virtual-mysql-pypi-package;2;02/10/2018;0;;0;1;1;0;;;
django-tinymce;766067;https://github.com/aljosa/django-tinymce;905;27/05/2020;3;117;14;153;100;446;44;5394;65
globre;765731;http://github.com/metagriffin/globre;10;29/10/2016;0;499;3;0;;;3;;
envtpl;764934;https://github.com/andreasjansson/envtpl;218;04/02/2018;0;;3;13;13;93;6;45;1
spinners;764722;https://github.com/manrajgrover/py-spinners;111;19/02/2020;2;;2;13;13;25;3;249;14
couchbase;764464;https://github.com/couchbase/couchbase-python-client;213;30/07/2020;8;34;;;;;20;153;22
checksumdir;764332;http://github.com/cakepietoast/checksumdir;38;21/06/2020;0;332;0;6;6;191;7;;
deap;764007;https://github.com/deap/deap;3819;15/08/2020;28;88;139;214;99;25;59;1185;72
pykmip;760425;https://github.com/OpenKMIP/PyKMIP;140;09/03/2020;12;138;28;92;92;64;20;36;2
autograd-gamma;760416;https://github.com/CamDavidsonPilon/autograd-gamma;13;19/02/2020;2;137;2;5;5;2;3;109;7
rethinkdb;760210;https://github.com/RethinkDB/rethinkdb-python;44;15/06/2020;52;74;21;36;36;101;63;;
persistent;759556;https://github.com/zopefoundation/persistent;34;26/03/2020;6;90;7;58;;;18;;
pyrouge;758100;https://github.com/noutenki/pyrouge;189;2019-05-01;0;;15;13;0;;8;640;2
rouge;755722;http://github.com/pltrdy/rouge;313;21/07/2020;1;208;4;24;24;84;9;223;5
varint;755684;http://github.com/fmoo/python-varint;22;07/04/2018;0;549;4;2;2;18;2;380;
patool;755673;https://github.com/wummel/patool;229;2021-02-18;6;;42;35;35;138;6;1449;65
pip-licenses;752948;https://github.com/raimon49/pip-licenses;81;02/08/2020;10;27;6;21;21;22;10;;
pandavro;752365;https://github.com/ynqa/pandavro;54;28/07/2020;2;363;1;4;4;20;10;31;2
django-configurations;752015;https://github.com/jazzband/django-configurations;793;2021-01-19;3;196;41;116;100;139;45;;
pytest-lazy-fixture;750924;https://github.com/tvorog/pytest-lazy-fixture;171;2020-02-01;;;;;19;8;;;
flask-babelex;750007;http://github.com/mrjoes/flask-babelex;75;07/02/2020;0;762;11;5;5;0;;;
backports-os;748053;https://github.com/pjdelport/backports.os;4;2017-10-13;;603;4;4;0;;;;
starkbank-ecdsa;746995;https://github.com/starkbank/ecdsa-python;22;23/06/2020;2;80;1;6;6;37;5;220;9
readline;746732;http://github.com/ludwigschwardt/python-readline;1;01/10/2015;0;;1;0;;;;;
gputil;746501;https://github.com/anderskm/gputil;597;16/08/2019;3;145;10;13;13;36;9;597;115
jobspy;745819;https://github.com/josiahcarlson/jobs;10;04/06/2019;0;186;1;1;1;1;2;;
pyexcel;745601;https://github.com/pyexcel/pyexcel;830;20/08/2020;24;37;6;166;100;46;18;1431;53
vadersentiment;744303;https://github.com/cjhutto/vaderSentiment;2479;22/05/2020;1;2105;13;73;73;159;8;1676;20
multiaddr;744106;https://github.com/multiformats/py-multiaddr;20;23/12/2019;4;325;3;15;15;76;13;;
moderngl;742543;https://github.com/moderngl/moderngl;794;06/07/2020;46;25;18;268;100;43;30;111;25
js2py;740823;https://github.com/PiotrDabkowski/Js2Py;1216;25/04/2020;3;;71;98;94;27;16;721;45
pytest-freezegun;740075;https://github.com/ktosiek/pytest-freezegun;109;19/07/2020;1;169;0;11;11;114;10;;
dependency-injector;738724;https://github.com/ets-labs/python-dependency-injector;823;21/08/2020;20;10;10;202;100;60;11;;
yamlordereddictloader;738599;https://github.com/fmenabe/python-yamlordereddictloader;23;16/05/2018;0;378;0;7;7;30;2;;
pyarabic;738517;http://github.com/linuxscout/pyarabic;152;03/08/2020;1;0;3;25;24;135;13;93;18
flatten-dict;737794;https://github.com/ianlini/flatten-dict;73;09/08/2020;1;192;2;11;11;101;7;;
py2neo;737153;https://github.com/technige/py2neo;919;21/08/2020;24;92;25;659;100;87;19;;
pyactiveresource;736934;https://github.com/shopify/pyactiveresource;54;26/05/2020;2;225;8;3;;;9;;
gnureadline;736889;http://github.com/ludwigschwardt/python-gnureadline;68;10/07/2019;1;330;2;38;38;269;5;8973;48
pytest-bdd;735516;https://github.com/pytest-dev/pytest-bdd;695;01/07/2020;6;30;75;120;100;67;33;835;28
peppercorn;735079;https://github.com/Pylons/peppercorn;31;24/08/2018;0;497;0;6;5;182;8;;
aspy-refactor-imports;734947;https://github.com/asottile/aspy.refactor_imports;7;27/05/2020;2;102;0;5;5;21;7;;
xdg;734593;https://github.com/srstevenson/xdg;41;31/01/2020;2;113;0;10;9;6;3;;
keystonemiddleware;733243;https://github.com/openstack/keystone;568;21/08/2020;167;15;;;;;452;;
python-geoip;732846;http://github.com/mitsuhiko/python-geoip;235;21/02/2014;0;1190;10;1;1;126;;;
python-jsonrpc-server;731670;https://github.com/palantir/python-jsonrpc-server;50;17/08/2020;0;68;8;8;8;140;8;3170;9
pyzabbix;731209;http://github.com/lukecyca/pyzabbix;696;26/05/2020;1;327;1;84;84;76;24;401;19
django-crontab;730675;https://github.com/kraiz/django-crontab;630;14/05/2018;1;1664;26;62;62;43;12;1671;4
flask-pymongo;729257;https://github.com/dcrosta/flask-pymongo;642;30/06/2020;2;150;11;67;67;321;21;10991;39
ifaddr;729043;https://github.com/pydron/ifaddr;33;22/06/2020;0;321;0;9;9;250;14;384;
rarfile;728946;https://github.com/markokr/rarfile;150;11/08/2020;3;230;1;40;40;387;11;740;67
keras-mxnet;728943;https://github.com/awslabs/keras-apache-mxnet;286;03/07/2020;144;25;45;66;66;46;;;2
ipfshttpclient;728035;https://github.com/ipfs/py-ipfs-http-client;459;06/09/2020;8;91;16;95;0;;37;;
dfply;727425;https://github.com/kieferk/dfply;719;18/01/2019;7;;31;31;31;75;11;51;3
asset;727321;http://github.com/metagriffin/asset;1;24/11/2019;1;208;0;1;1;31;2;;
pyramid-tm;726760;https://github.com/pylons/pyramid_tm;34;06/05/2020;2;151;1;32;;;21;;
lazy-import;725587;https://github.com/mnmelo/lazy_import;48;25/01/2018;0;379;12;4;4;1;;;
py2-ipaddress;724936;https://github.com/kwi-dk/py2-ipaddress;0;20/01/2020;2;60;0;0;;;3;;
btrees;724401;https://github.com/zopefoundation/BTrees;51;02/06/2020;5;93;20;46;46;20;16;437;63
doc8;724389;https://github.com/pycqa/doc8;92;18/08/2020;2;134;3;9;9;82;23;;
scrapy-splash;723458;https://github.com/scrapy-plugins/scrapy-splash;2343;05/02/2018;2;242;40;173;100;256;15;984;12
eradicate;723343;https://github.com/myint/eradicate;104;17/05/2020;1;187;8;8;8;177;5;;
param;722237;https://github.com/holoviz/param;196;2021-02-16;5;43;108;141;100;391;22;1302;35
cli-helpers;721914;https://github.com/dbcli/cli_helpers;53;30/07/2020;8;87;2;5;5;78;10;;
ffmpeg-quality-metrics;721223;https://github.com/slhck/ffmpeg-quality-metrics;56;21/07/2020;4;24;2;9;9;55;3;;
click-help-colors;720545;https://github.com/r-m-n/click-help-colors;39;2020-12-05;0;;2;6;0;;4;547;50
scrapy-random-useragent;720378;https://github.com/cnu/scrapy-random-useragent;178;11/06/2016;0;1033;6;1;1;358;3;;
kazurator;719003;https://github.com/pseudomuto/kazurator;0;30/01/2017;0;435;0;1;1;1;;;
inquirer;717687;https://github.com/magmax/python-inquirer;384;09/06/2020;4;76;18;42;42;257;14;519;115
