package_name;pypi_downloads;github_url;stars;last_commit;commit_freq;release_freq;open_issues;closed_issues;api_closed_issues;avg_days_to_close_issue;contributors;dep_repos;dep_pkgs
scrapy-fake-useragent;574019;https://github.com/alecxe/scrapy-fake-useragent;520;2020-09-17;1;;3;21;21;185;6;294;1
python-keycloak-client;360081;https://github.com/peter-slump/python-keycloak-client;49;2020-06-03;3;103;12;6;6;60;10;80;3
behave-django;319596;https://github.com/behave/behave-django;155;2020-10-18;6;101;11;48;48;148;13;;
cmake-format;463731;https://github.com/cheshirekow/cmake-tools-rtd;2;2020-08-19;0;;;;;;;;
wiremock;319226;https://github.com/platinummonkey/python-wiremock;18;2021-02-25;1;486;2;20;20;18;8;;
pyllist;319212;https://github.com/rgsoda/pypy-llist;27;2020-05-20;0;;0;5;5;3;3;15;3
virtualenvwrapper-win;319030;https://github.com/davidmarble/virtualenvwrapper-win;408;2020-02-16;1;930;17;64;64;193;17;4949;0
web-fragments;319026;https://github.com/edx/web-fragments;6;2021-01-29;0;174;0;0;;;13;;
claw;318391;https://github.com/tictail/claw;16;2015-09-16;1;408;;;;;;;
pygtail;369548;https://github.com/bgreenlee/pygtail;204;2019-10-14;0;;16;8;8;84;15;133;15
django-pyfs;318207;https://github.com/edx/django-pyfs;3;2021-01-20;0;251;;;;;;;
django-mock-queries;329039;https://github.com/stphivos/django-mock-queries;187;2021-02-21;4;95;6;23;23;95;23;;
flake8-future-import;317955;https://github.com/xzise/flake8-future-import;20;2019-08-06;1;158;8;7;7;33;6;;
pyqt5-tools;317776;https://github.com/altendky/pyqt-tools;145;2021-01-29;18;28;15;43;42;141;;;
taskcluster-urls;317265;https://github.com/taskcluster/taskcluster-lib-urls;0;2021-03-15;5;81;1;7;7;129;10;;
snaptime;317196;https://github.com/zartstrom/snaptime;9;2017-06-15;0;;2;0;;;;;
wsgi-intercept;317181;https://github.com/cdent/wsgi-intercept;36;2020-12-23;2;;4;22;22;36;13;;
django-push-notifications;335988;https://github.com/jazzband/django-push-notifications;1736;2021-03-21;3;182;111;254;100;85;75;;
business-duration;566163;https://github.com/gnaneshwar441/business_duration;13;2020-04-02;0;;0;5;5;37;;;
quinn;853991;https://github.com/mrpowers/quinn;218;2021-02-09;2;1287;14;9;9;344;5;;
json-logging;482265;https://github.com/bobbui/json-logging-python;144;2021-03-16;3;47;6;37;37;25;14;141;9
constructs;1087161;https://github.com/aws/constructs;93;2021-03-22;64;;2;10;10;20;17;4578;392
flask-injector;315204;https://github.com/alecthomas/flask_injector;220;2021-02-22;1;;7;33;33;86;10;498;9
taskcluster;314659;https://github.com/taskcluster/taskcluster;126;2021-03-22;723;5;189;890;100;15;177;149;24
plaidml;314578;https://github.com/plaidml/plaidml;4054;2020-11-21;27;109;262;287;100;29;32;;
sparkmeasure;691118;https://github.com/lucacanali/sparkmeasure;369;2020-10-14;4;244;5;16;16;37;6;;
nylas;314261;https://github.com/nylas/nylas-python;68;2020-07-17;6;72;6;36;36;184;25;;
tabledata;335199;https://github.com/thombashi/tabledata;3;2020-08-03;10;22;0;0;;;;;
xss-utils;313273;https://github.com/edx/xss-utils;3;2021-03-17;1;159;0;0;;;13;;
segtok;506126;https://github.com/fnl/segtok;142;2020-05-12;1;;3;17;17;74;4;;
glog;415262;https://github.com/benley/python-glog;39;2020-06-22;0;;2;4;4;21;5;;
python-dynamodb-lock;590610;https://github.com/mohankishore/python_dynamodb_lock;25;2019-05-12;3;;5;1;1;0;2;;
f5-icontrol-rest;331404;https://github.com/f5networks/f5-icontrol-rest-python;32;2020-09-14;;68;0;74;74;161;15;492;3
django-hashid-field;312307;https://github.com/nshafer/django-hashid-field;257;2021-03-15;4;;2;39;39;115;11;143;2
robotframework-debuglibrary;363094;https://github.com/xyb/robotframework-debuglibrary;77;2020-07-19;1;117;6;32;32;122;15;;
orionsdk;312090;https://github.com/solarwinds/orionsdk-python;134;2020-01-03;1;620;6;28;28;134;12;28;0
bigquery-schema-generator;573681;https://github.com/bxparks/bigquery-schema-generator;114;2021-03-10;5;61;4;24;24;16;8;16;2
flask-oidc;483454;https://github.com/puiterwijk/flask-oidc;111;2018-12-21;1;189;41;37;37;115;16;366;7
django-versatileimagefield;311097;https://github.com/respondcreate/django-versatileimagefield;443;2020-05-05;5;;47;70;70;50;30;1110;17
inject;310935;https://github.com/ivankorobkov/python-inject;444;2020-10-05;2;;9;36;36;60;22;242;37
loky;310898;https://github.com/joblib/loky;284;2021-01-08;8;;31;84;84;65;11;;
marshmallow-jsonapi;310614;https://github.com/marshmallow-code/marshmallow-jsonapi;204;2021-03-22;8;;33;70;70;173;26;;
ibmiotf;310475;https://github.com/ibm-watson-iot/iot-python;183;2020-10-16;9;;7;79;79;68;31;38;4
django-split-settings;340085;https://github.com/sobolevn/django-split-settings;687;2021-03-22;2;260;4;32;32;89;16;;
django-admin-list-filter-dropdown;335535;https://github.com/mrts/django-admin-list-filter-dropdown;215;2019-10-14;0;411;1;12;12;106;7;295;3
fbmessenger;349434;https://github.com/rehabstudio/fbmessenger;100;2020-05-19;2;73;8;28;28;15;9;;
django-transaction-hooks;309891;https://github.com/carljm/django-transaction-hooks;108;2020-03-15;1;;1;13;13;2;8;;
supermercado;637537;https://github.com/mapbox/supermercado;86;2020-10-14;1;390;9;13;13;201;9;88;12
django-queryinspect;309823;https://github.com/dobarkod/django-queryinspect;532;2019-09-09;0;;2;11;11;290;12;;
easygui;320498;https://github.com/robertlugg/easygui;345;2021-01-27;3;464;72;60;57;72;15;;
chargebee;309575;https://github.com/chargebee/chargebee-python;24;2021-01-19;2;;10;9;9;191;14;;
rainbow-saddle;309553;https://github.com/flupke/rainbow-saddle;49;2018-01-15;0;;3;2;2;37;6;;
colcon-lcov-result;590071;https://github.com/colcon/colcon-lcov-result;2;2020-12-31;1;;4;8;8;55;4;;
playsound;366179;https://github.com/taylorsmarks/playsound;236;2017-06-29;0;;35;8;8;285;4;2987;85
rasa-sdk;376373;https://github.com/rasahq/rasa-sdk;189;2021-03-18;37;17;24;134;100;32;53;;
sphinx-autoapi;441755;https://github.com/readthedocs/sphinx-autoapi;215;2021-03-20;9;;23;153;100;51;26;791;72
transliterate;365315;https://github.com/barseghyanartur/transliterate;193;2020-02-25;1;;19;12;12;151;12;971;17
oic;308291;https://github.com/openidc/pyoidc;549;2021-03-15;23;110;49;242;100;50;46;211;23
expects;308227;https://github.com/jaimegildesagredo/expects;191;2020-06-05;5;;13;29;29;49;8;430;18
dialogflow;307922;https://github.com/googleapis/python-dialogflow;297;2021-03-10;2;78;18;137;100;66;23;29;0
aiosmtplib;307850;https://github.com/cole/aiosmtplib;200;2020-12-05;10;108;4;51;51;105;14;;
pytils;352032;https://github.com/last-partizan/pytils;288;2018-10-22;1;;6;13;13;1063;8;;
zope-i18nmessageid;397298;https://github.com/zopefoundation/zope.i18nmessageid;0;2020-10-28;;;1;6;6;3;24;;
pycapnp;397899;https://github.com/capnproto/pycapnp;331;2020-12-16;8;;56;120;100;228;28;945;17
gmplot;307461;https://github.com/gmplot/gmplot;671;2020-10-24;2;386;16;72;72;442;22;589;8
help-tokens;306924;https://github.com/edx/help-tokens;2;2021-01-20;1;101;0;0;;;13;;
django-notifications-hq;306920;https://github.com/django-notifications/django-notifications;1238;2020-07-23;3;263;42;131;100;146;49;1223;8
flask-seasurf;322115;https://github.com/maxcountryman/flask-seasurf;165;2021-01-10;1;;7;36;34;162;27;;
python-lzf;306711;https://github.com/teepark/python-lzf;18;2016-10-17;0;;2;4;4;41;;;
numdifftools;306395;https://github.com/pbrod/numdifftools;140;2020-12-16;8;65;5;34;34;191;10;;
pulsar-galaxy-lib;306298;https://github.com/galaxyproject/pulsar;30;2021-02-15;15;;53;52;50;124;21;;
flake8-coding;306150;https://github.com/tk0miya/flake8-coding;12;2019-06-16;0;;1;6;6;131;8;346;28
python-firebase;305551;https://github.com/ozgur/python-firebase;553;2020-04-13;1;;56;23;23;244;14;1496;21
pyttsx3;401496;https://github.com/nateshmbhat/pyttsx3;639;2021-01-17;2;68;65;90;88;184;16;3737;84
pyvcloud;305249;https://github.com/vmware/pyvcloud;143;2021-03-10;15;;42;138;100;171;62;;
mesh-tensorflow;583109;https://github.com/tensorflow/mesh;936;2021-03-21;19;152;53;13;13;38;39;498;6
django-common-helpers;304824;https://github.com/tivix/django-common;214;2018-08-04;1;;4;13;13;145;16;;
django-js-reverse;420810;https://github.com/ierror/django-js-reverse;502;2020-10-02;3;;14;26;26;126;30;525;16
django-libsass;304237;https://github.com/torchbox/django-libsass;233;2020-08-16;0;321;2;24;24;139;11;;
requests-credssp;304055;https://github.com/jborean93/requests-credssp;14;2020-08-14;0;166;1;4;4;104;2;;
url-normalize;3503460;https://github.com/niksite/url-normalize;64;2020-10-26;0;742;3;8;8;339;7;;
rtslib-fb;349847;https://github.com/open-iscsi/rtslib-fb;55;2021-03-18;5;40;15;54;53;136;33;;
colorcet;586702;https://github.com/holoviz/colorcet;438;2021-01-17;1;80;4;19;19;129;10;791;55
instaloader;302970;https://github.com/instaloader/instaloader;2673;2021-02-24;12;18;29;949;100;15;21;934;9
nplusone;330519;https://github.com/jmcarp/nplusone;662;2018-08-02;1;;10;12;12;180;5;281;1
redlock;344240;https://github.com/glasslion/redlock;150;2019-01-21;1;;4;2;2;110;9;220;7
mail-parser;352385;https://github.com/spamscope/mail-parser;241;2021-03-17;9;24;4;55;55;87;14;154;11
unrar;344122;https://github.com/matiasb/python-unrar;57;2020-12-10;0;1042;10;2;2;182;7;;
flytekit;301899;https://github.com/flyteorg/flytekit;40;2021-03-18;16;4;;;;;31;24;11
janus;427134;https://github.com/aio-libs/janus;475;2021-03-22;6;132;3;26;26;118;15;292;49
typesentry;301697;https://github.com/h2oai/typesentry;15;2018-10-13;1;;4;7;7;2;;;
http;416325;https://github.com/franckcuny/http;2;2019-07-10;0;;1;0;;;2;;
wordninja;522390;https://github.com/keredson/wordninja;358;2019-08-10;0;;6;5;5;309;2;126;12
py-healthcheck;406046;https://github.com/ateliedocodigo/py-healthcheck;61;2020-08-28;2;75;3;4;4;5;13;106;7
django-bitfield;1173984;https://github.com/disqus/django-bitfield;343;2021-01-16;2;;12;33;33;557;36;158;9
sanic-jwt;373057;https://github.com/ahopkins/sanic-jwt;189;2021-01-05;10;69;15;98;98;54;17;896;38
colcon-cd;612382;https://github.com/colcon/colcon-cd;3;2020-10-06;0;;1;1;1;0;;;
sockjs-tornado;300946;https://github.com/mrjoes/sockjs-tornado;854;2020-04-24;1;;32;40;40;127;32;1977;35
s3contents;319710;https://github.com/danielfrg/s3contents;176;2021-02-03;1;;20;46;46;88;25;;
cloudbridge;300590;https://github.com/cloudve/cloudbridge;69;2021-02-21;28;168;36;97;97;152;24;23;3
bdbag;300568;https://github.com/fair-research/bdbag;39;2021-03-04;5;86;5;19;19;139;9;40;7
zc-buildout;300437;https://github.com/buildout/buildout;509;2021-03-19;14;;115;201;100;145;78;;
pywfm;300244;https://github.com/jfloff/pywfm;246;2019-03-12;0;;5;17;17;40;4;;
sceptre;300225;https://github.com/sceptre/sceptre;1160;2020-12-23;17;;101;433;100;68;58;120;5
localstack-ext;410046;https://github.com/localstack/localstack;29225;2021-03-22;34;57;248;2077;100;5;330;118;1
fs-s3fs;444527;https://github.com/pyfilesystem/s3fs;113;2019-08-14;1;133;26;27;27;31;5;127;14
sendgrid-django;300144;https://github.com/elbuo8/sendgrid-django;205;2020-01-23;1;;22;25;25;111;19;569;0
beautifultable;342139;https://github.com/pri22296/beautifultable;110;2021-01-19;2;;23;65;65;120;6;;
logdna;299980;https://github.com/logdna/python;32;2021-03-09;2;54;4;18;18;50;17;60;3
pyeventsystem;299386;https://github.com/cloudve/pyeventsystem;1;2019-02-18;2;;2;0;;;2;;
yaql;299312;https://github.com/openstack/yaql;104;2021-02-01;3;;;;;;36;;
pytest-flakes;299010;https://github.com/asmeurer/pytest-flakes;40;2020-11-28;0;;1;17;17;184;9;;
sinon;298907;https://github.com/note35/sinon;12;2020-06-22;3;228;19;18;18;17;3;;
prometheus-async;367705;https://github.com/hynek/prometheus-async;89;2021-02-11;2;;3;2;2;51;6;9901;7
galaxy-sequence-utils;298802;https://github.com/galaxyproject/sequence_utils;5;2020-02-18;1;283;0;9;9;7;10;;
iniparse;357622;https://github.com/candlepin/python-iniparse;5;2020-01-29;3;;1;4;4;218;10;815;32
websockify;298503;https://github.com/novnc/websockify;2710;2021-03-22;7;338;27;248;100;43;69;368;9
django-simple-captcha;298278;https://github.com/mbi/django-simple-captcha;1151;2021-03-19;3;;27;85;82;63;49;3675;33
gitlint;369700;https://github.com/jorisroovers/gitlint;405;2021-03-11;5;92;22;67;67;118;26;305;4
dictobj;297683;https://github.com/grimwm/py-dictobj;5;2016-04-14;0;;1;0;;;3;;
geotext;297442;https://github.com/elyase/geotext;91;2020-03-08;0;;13;6;6;255;6;141;2
scikit-spark;297274;https://github.com/scikit-spark/scikit-spark;7;2020-02-24;3;144;0;1;1;0;2;;
python-gettext;386354;https://github.com/hannosch/python-gettext;4;2020-01-31;0;;1;5;4;593;4;;
django-ratelimit-backend;296916;https://github.com/brutasse/django-ratelimit-backend;163;2019-05-08;1;;7;8;8;141;15;;
rasa;479534;https://github.com/rasahq/rasa;11020;2021-03-22;482;5;527;4585;100;17;413;;
circuitbreaker;1234681;https://github.com/fabfuel/circuitbreaker;198;2021-01-23;1;267;1;5;5;183;7;;
scales;296417;https://github.com/cue/scales;927;2015-02-28;1;;10;7;7;81;20;;
flask-uuid;296083;https://github.com/wbolster/flask-uuid;41;2020-06-16;0;;0;2;2;224;4;;
django-colorful;296013;https://github.com/charettes/django-colorful;164;2020-09-21;0;;5;22;22;91;13;;
edx-i18n-tools;295536;https://github.com/edx/i18n-tools;22;2021-02-17;2;73;9;11;10;17;29;;
aiodataloader;295376;https://github.com/syrusakbary/aiodataloader;161;2020-10-19;0;;5;2;2;743;5;;
circus;357419;https://github.com/circus-tent/circus;1466;2020-10-09;27;104;127;473;100;256;138;;
aiosqlite;557724;https://github.com/omnilib/aiosqlite;414;2021-03-20;5;;5;41;41;49;21;;
kerberos;357364;https://github.com/apple/ccs-pykerberos;83;2021-01-09;3;338;10;57;57;253;10;216;37
smartypants;337687;https://github.com/leohemsted/smartypants.py;14;2017-12-24;;;6;1;1;1;3;;
flake8-tuple;294636;https://github.com/ar4s/flake8_tuple;21;2020-11-15;0;;1;19;19;29;8;;
cloudauthz;294501;https://github.com/galaxyproject/cloudauthz;3;2019-06-30;2;161;0;1;1;50;4;;
pytest-doctestplus;294311;https://github.com/astropy/pytest-doctestplus;27;2021-03-09;18;91;29;46;46;142;34;;
isa-rwval;294194;https://github.com/isa-tools/isa-rwval;1;2021-02-26;56;413;3;6;6;20;16;;
you-get;293963;https://github.com/soimort/you-get;39532;2021-03-08;23;21;;;;;201;;
ndjson;488126;https://github.com/rhgrant10/ndjson;42;2020-02-25;0;;1;2;2;40;4;;
flask-mongoalchemy;293742;https://github.com/cobrateam/flask-mongoalchemy;204;2017-09-01;2;197;16;28;27;60;9;;
traits;394303;https://github.com/enthought/traits;277;2021-03-19;25;100;194;403;100;27;58;914;71
pytest-cover;292978;https://github.com/ionelmc/pytest-cover;5;2015-07-08;3;;0;2;2;3;10;;
django-pandas;292821;https://github.com/chrisdev/django-pandas;662;2021-02-10;2;;19;53;52;194;23;826;6
libconf;434178;https://github.com/grk0/python-libconf;16;2019-11-21;0;;3;12;12;39;2;;
celery-once;344649;https://github.com/cameronmaske/celery-once;534;2019-11-15;1;375;23;32;32;294;15;;
colcon-zsh;557377;https://github.com/colcon/colcon-zsh;1;2020-10-23;0;;0;1;1;0;2;;
zodbpickle;386842;https://github.com/zopefoundation/zodbpickle;14;2020-10-28;1;;6;24;24;194;12;;
mnemonic;337547;https://github.com/trezor/python-mnemonic;370;2020-06-18;1;;1;30;30;202;22;820;91
mattermostwrapper;336579;https://github.com/btotharye/mattermostwrapper;4;2020-02-18;1;683;0;3;3;613;2;;
tslearn;509993;https://github.com/tslearn-team/tslearn;1516;2021-01-25;34;44;59;167;100;59;25;198;12
sdnotify;412781;https://github.com/bb4242/sdnotify;63;2017-08-02;0;630;1;3;3;8;2;215;21
sqlalchemy-diff;360306;https://github.com/gianchub/sqlalchemy-diff;15;2021-03-03;0;327;6;1;1;318;6;;
pypom;291363;https://github.com/mozilla/pypom;128;2019-09-06;3;;3;9;9;21;12;;
eliot;291265;https://github.com/itamarst/eliot;876;2020-12-15;13;94;102;189;100;76;10;103;21
django-s3-storage;291106;https://github.com/etianen/django-s3-storage;321;2021-03-04;2;;9;67;66;77;26;342;0
dumper;291094;https://github.com/jric/dumper.py;13;2019-02-05;;;0;1;1;962;;;
wtforms-json;533373;https://github.com/kvesteri/wtforms-json;130;2017-08-21;1;;10;22;22;59;13;;
pyecharts;290624;https://github.com/pyecharts/pyecharts;10733;2021-01-19;33;;28;1362;100;14;29;1473;59
pretend;290548;https://github.com/alex/pretend;195;2019-09-12;0;;2;4;4;5;8;;
office365-rest-python-client;697790;https://github.com/vgrem/office365-rest-python-client;289;2021-02-09;6;98;60;189;100;26;22;60;6
contentful;290378;https://github.com/contentful/contentful.py;28;2020-07-17;;;6;16;16;23;12;;
pyutilib;353742;https://github.com/pyutilib/pyutilib;25;2020-08-11;12;28;28;13;13;152;10;;
domain2idna;409031;https://github.com/pyfunceble/domain2idna;2;2020-07-09;2;151;0;2;2;2;;;
requests-aws;289844;https://github.com/tax/python-requests-aws;113;2015-08-24;0;;3;4;4;2;9;;
jupyterthemes;289607;https://github.com/dunovank/jupyter-themes;8285;2021-02-15;7;;180;189;100;44;25;1933;6
gluoncv;505146;https://github.com/dmlc/gluon-cv;4622;2021-03-14;22;112;365;378;100;16;110;402;43
flyteidl;289199;https://github.com/flyteorg/flyteidl;14;2021-03-19;5;8;;;;;23;;
django-wkhtmltopdf;288806;https://github.com/incuna/django-wkhtmltopdf;275;2020-01-17;2;;23;78;78;179;36;416;6
lyricwikia;726909;https://github.com/enricobacis/lyricwikia;37;2020-03-09;0;338;1;6;6;89;5;;
teradata;400511;https://github.com/teradata/pytd;106;2018-01-18;1;;47;66;66;29;5;;
qdarkstyle;288314;https://github.com/colinduquesnoy/qdarkstylesheet;1720;2020-03-23;5;101;46;163;100;69;22;6982;65
tox-battery;288204;https://github.com/signalpillar/tox-battery;26;2020-05-27;0;384;7;10;10;51;4;;
infi-clickhouse-orm;287969;https://github.com/infinidat/infi.clickhouse_orm;262;2020-12-14;;;28;81;81;99;19;;
tensor2tensor;359217;https://github.com/tensorflow/tensor2tensor;11064;2021-03-05;96;18;548;664;100;33;217;902;26
spotdl;1408254;https://github.com/spotdl/spotify-downloader;5239;2021-03-19;21;50;10;811;100;10;74;;
pingparsing;287561;https://github.com/thombashi/pingparsing;54;2021-03-20;11;36;4;15;15;36;;43;3
django-hosts;413036;https://github.com/jazzband/django-hosts;680;2021-02-20;2;;29;45;45;166;15;686;2
cx-freeze;286879;https://github.com/marcelotduarte/cx_freeze;673;2021-03-18;19;47;76;544;100;38;72;;
f5-sdk;286712;https://github.com/f5networks/f5-common-python;221;2020-12-17;22;35;90;763;100;41;31;556;8
cgroupspy;416398;https://github.com/cloudsigma/cgroupspy;40;2021-01-19;1;;1;2;2;34;11;;
line-bot-sdk;326638;https://github.com/line/line-bot-sdk-python;1201;2021-02-26;4;70;9;149;100;31;34;7151;10
django-hijack-admin;285827;https://github.com/arteria/django-hijack;926;2021-03-22;6;82;1;110;0;;51;258;7
sqlalchemy-postgres-copy;285818;https://github.com/jmcarp/sqlalchemy-postgres-copy;52;2017-10-02;0;;4;4;4;57;2;;
hydra-core;588532;https://github.com/facebookresearch/hydra;3939;2021-03-21;66;54;79;623;100;8;71;673;55
django-babel;285735;https://github.com/python-babel/django-babel;62;2017-12-18;2;156;4;11;11;82;15;;
pybs;285517;https://github.com/henriksu/pybs;1;2016-01-31;1;;22;6;6;78;2;;
hap-python;285388;https://github.com/ikalchev/hap-python;381;2021-03-09;9;43;49;94;93;32;22;261;5
textstat;285373;https://github.com/shivam5992/textstat;594;2020-11-22;3;137;18;64;63;92;29;514;21
pyhumps;647510;https://github.com/nficano/humps;111;2021-01-11;7;;12;5;5;15;7;;
riemann-client;409746;https://github.com/borntyping/python-riemann-client;37;2017-04-28;2;106;2;18;18;29;6;;
fastrlock;284639;https://github.com/scoder/fastrlock;13;2020-06-05;0;;1;6;6;32;3;911;14
sphinx-markdown-builder;330891;https://github.com/clayrisser/sphinx-markdown-builder;95;2020-10-07;3;216;17;16;16;73;16;103;24
talon;284184;https://github.com/mailgun/talon;1088;2019-07-02;2;59;43;65;65;205;31;48;0
ansible-modules-hashivault;283440;https://github.com/terryhowe/ansible-modules-hashivault;347;2020-12-14;15;;12;143;100;46;45;340;0
docformatter;366509;https://github.com/myint/docformatter;203;2020-12-27;4;;19;22;22;93;14;;
sqlalchemy-repr;349298;https://github.com/manicmaniac/sqlalchemy-repr;22;2020-01-24;0;;0;2;2;62;2;;
http-parser;283230;https://github.com/benoitc/http-parser;332;2020-04-06;1;35;10;41;40;323;27;;
