Package name;OSSGadget URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;OSSGadget position;Final URL;Occ. final URL;Second URL;Occ. second URL;Third URL;Occ. third URL;URLs similarity;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Final URL position;Real URL;Confidence;Names Lev. dist.;Names Similarity;Descr. Lev. dist.;GitHub badge;Python lang. perc.;Other languages;Real URL position
jq;https://github.com/mwilliamson/jq.py;https://github.com/mwilliamson/jq.py;https://github.com/mwilliamson/jq.py;https://github.com/mwilliamson/jq.py;https://github.com/mwilliamson/jq.py;https://github.com/mwilliamson/jq.py;;;3/5;Substring;1446/1446;False;97.7%;Makefile (2.3%);;https://github.com/mwilliamson/jq.py;5;;0;;0;Equal;;;;;;;;https://github.com/mwilliamson/jq.py;74%;3/5;Substring;1446/1446;False;97.7%;Makefile (2.3%);
dask-glm;https://github.com/dask/dask-glm;https://github.com/dask/dask-glm;https://github.com/dask/dask-glm;https://github.com/dask/dask-glm;;https://github.com/dask/dask-glm;https://github.com/dask/dask-glm;https://github.com/dask/dask-glm;0/8;Equal;206/206;False;100.0%;;;https://github.com/dask/dask-glm;6;;0;;0;Equal;;;;;;;;https://github.com/dask/dask-glm;87%;0/8;Equal;206/206;False;100.0%;;
alchemy-mock;https://github.com/miki725/alchemy-mock;https://github.com/miki725/alchemy-mock;https://github.com/miki725/alchemy-mock;https://github.com/miki725/alchemy-mock;https://github.com/miki725/alchemy-mock;https://github.com/miki725/alchemy-mock;;https://github.com/miki725/alchemy-mock;0/12;Equal;1450/1450;True;94.2%;Makefile (5.8%);TP;https://github.com/miki725/alchemy-mock;6;;0;;0;Equal;;;;;;;;https://github.com/miki725/alchemy-mock;91%;0/12;Equal;1450/1450;True;94.2%;Makefile (5.8%);TP
pyaudioanalysis;https://github.com/tyiannak/pyaudioanalysis;https://github.com/tyiannak/pyaudioanalysis;;;https://github.com/tyiannak/pyaudioanalysis;https://github.com/tyiannak/pyaudioanalysis;;;0/15;Equal;0/0;False;92.3%;Shell (4.0%) - HTML (1.9%) - Other (1.8%);TP(?);https://github.com/tyiannak/pyaudioanalysis;3;;0;;0;Equal;;;;;;;;https://github.com/tyiannak/pyaudioanalysis;48%;0/15;Equal;0/0;False;92.3%;Shell (4.0%) - HTML (1.9%) - Other (1.8%);TP(?)
keras-pos-embd;https://github.com/cyberzhg/keras-pos-embd;https://github.com/cyberzhg/keras-pos-embd;https://github.com/cyberzhg/keras-pos-embd;https://github.com/cyberzhg/keras-pos-embd;https://github.com/cyberzhg/keras-pos-embd;https://github.com/cyberzhg/keras-pos-embd;;https://github.com/cyberzhg/keras-pos-embd;0/14;Equal;1443/1443;True;98.6%;Shell (1.4%);TP;https://github.com/cyberzhg/keras-pos-embd;6;;0;;0;Equal;;;;;;;;https://github.com/cyberzhg/keras-pos-embd;91%;0/14;Equal;1443/1443;True;98.6%;Shell (1.4%);TP
multitasking;https://github.com/ranaroussi/multitasking;https://github.com/ranaroussi/multitasking;https://github.com/ranaroussi/multitasking;https://github.com/ranaroussi/multitasking;https://github.com/ranaroussi/multitasking;https://github.com/ranaroussi/multitasking;;https://github.com/ranaroussi/multitasking;0/12;Equal;2/1436;True;100.0%;;TP;https://github.com/ranaroussi/multitasking;6;;0;;0;Equal;;;;;;;;https://github.com/ranaroussi/multitasking;91%;0/12;Equal;2/1436;True;100.0%;;TP
oauth2-client;https://github.com/antechrestos/oauth2client;https://github.com/antechrestos/oauth2client;;;https://github.com/antechrestos/oauth2client;https://github.com/antechrestos/oauth2client;;;1/13;Different;25/1456;True;100.0%;;TP;https://github.com/antechrestos/oauth2client;3;;0;;0;Equal;;;;;;;;https://github.com/antechrestos/oauth2client;48%;1/13;Different;25/1456;True;100.0%;;TP
oslotest;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
pptree;https://github.com/clemtoy/pptree;https://github.com/clemtoy/pptree;https://github.com/clemtoy/pptree;https://github.com/clemtoy/pptree;https://github.com/clemtoy/pptree;https://github.com/clemtoy/pptree;;;0/6;Equal;1446/1446;False;100.0%;;;https://github.com/clemtoy/pptree;5;;0;;0;Equal;;;;;;;;https://github.com/clemtoy/pptree;74%;0/6;Equal;1446/1446;False;100.0%;;
keras-position-wise-feed-forward;https://github.com/cyberzhg/keras-position-wise-feed-forward;https://github.com/cyberzhg/keras-position-wise-feed-forward;https://github.com/cyberzhg/keras-position-wise-feed-forward;https://github.com/cyberzhg/keras-position-wise-feed-forward;https://github.com/cyberzhg/keras-position-wise-feed-forward;https://github.com/cyberzhg/keras-position-wise-feed-forward;;https://github.com/cyberzhg/keras-position-wise-feed-forward;0/32;Equal;0/484;True;97.3%;Shell (2.7%);TP;https://github.com/cyberzhg/keras-position-wise-feed-forward;6;;0;;0;Equal;;;;;;;;https://github.com/cyberzhg/keras-position-wise-feed-forward;91%;0/32;Equal;0/484;True;97.3%;Shell (2.7%);TP
keras-embed-sim;https://github.com/cyberzhg/keras-embed-sim;https://github.com/cyberzhg/keras-embed-sim;https://github.com/cyberzhg/keras-embed-sim;https://github.com/cyberzhg/keras-embed-sim;https://github.com/cyberzhg/keras-embed-sim;https://github.com/cyberzhg/keras-embed-sim;;https://github.com/cyberzhg/keras-embed-sim;0/15;Equal;0/424;True;95.8%;Shell (4.2%);TP;https://github.com/cyberzhg/keras-embed-sim;6;;0;;0;Equal;;;;;;;;https://github.com/cyberzhg/keras-embed-sim;91%;0/15;Equal;0/424;True;95.8%;Shell (4.2%);TP
datetime-distance;https://github.com/dedupeio/datetime-distance;https://github.com/dedupeio/datetime-distance;https://github.com/dedupeio/datetime-distance;https://github.com/dedupeio/datetime-distance;https://github.com/dedupeio/datetime-distance;https://github.com/dedupeio/datetime-distance;;;0/17;Equal;335/341;False;100.0%;;;https://github.com/dedupeio/datetime-distance;5;;0;;0;Equal;;;;;;;;https://github.com/dedupeio/datetime-distance;74%;0/17;Equal;335/341;False;100.0%;;
mailchimp;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
colcon-recursive-crawl;https://github.com/colcon/colcon-recursive-crawl;;;https://github.com/colcon/colcon-recursive-crawl;https://github.com/colcon/colcon-core;https://github.com/colcon/colcon-recursive-crawl;https://github.com/colcon/colcon.readthedocs.org;;0/22;Equal;22/85;False;100.0%;;TP(?);https://github.com/colcon/colcon-recursive-crawl;2;https://github.com/colcon/colcon-core;1;https://github.com/colcon/colcon.readthedocs.org;1;Equal;;;;;;;;https://github.com/colcon/colcon-recursive-crawl;25%;0/22;Equal;22/85;False;100.0%;;TP(?)
colorhash;https://github.com/dimostenis/color-hash-python;https://github.com/dimostenis/color-hash-python;;;https://github.com/dimostenis/color-hash-python;https://github.com/dimostenis/color-hash-python;;;8/17;Different;1/1451;False;100.0%;;;https://github.com/dimostenis/color-hash-python;3;;0;;0;Equal;;;;;;;;https://github.com/dimostenis/color-hash-python;48%;8/17;Different;1/1451;False;100.0%;;
colcon-library-path;https://github.com/colcon/colcon-library-path;;;https://github.com/colcon/colcon-library-path;https://github.com/colcon/colcon-core;https://github.com/colcon/colcon-library-path;https://github.com/colcon/colcon.readthedocs.org;;0/19;Equal;19/115;False;100.0%;;TP(?);https://github.com/colcon/colcon-library-path;2;https://github.com/colcon/colcon-core;1;https://github.com/colcon/colcon.readthedocs.org;1;Equal;;;;;;;;https://github.com/colcon/colcon-library-path;25%;0/19;Equal;19/115;False;100.0%;;TP(?)
edx-submissions;https://github.com/edx/edx-submissions;https://github.com/edx/edx-submissions;https://github.com/edx/edx-submissions;https://github.com/edx/edx-submissions;https://github.com/edx/edx-submissions;https://github.com/edx/edx-submissions;;;0/15;Equal;1128/1128;False;98.2%;Makefile (1.5%) - HTML (0.3%);;https://github.com/edx/edx-submissions;5;;0;;0;Equal;;;;;;;;https://github.com/edx/edx-submissions;74%;0/15;Equal;1128/1128;False;98.2%;Makefile (1.5%) - HTML (0.3%);
blockdiag;https://github.com/blockdiag/blockdiag;https://github.com/blockdiag/blockdiag;;https://github.com/blockdiag/blockdiag;https://github.com/blockdiag/blockdiag;https://github.com/blockdiag/blockdiag;;;0/9;Equal;3/1440;True;99.4%;Roff (0.6%);TP;https://github.com/blockdiag/blockdiag;4;;0;;0;Equal;;;;;;;;https://github.com/blockdiag/blockdiag;54%;0/9;Equal;3/1440;True;99.4%;Roff (0.6%);TP
pyqtgraph;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
nanotime;https://github.com/jbenet/nanotime;;https://github.com/jbenet/nanotime;https://github.com/jbenet/nanotime;;https://github.com/jbenet/nanotime;;;0/8;Equal;1467/1474;False;22.8%;C (34.9%) - C++ (26.8%) - Objective-C (15.5%);;https://github.com/jbenet/nanotime;3;;0;;0;Equal;;;;;;;;https://github.com/jbenet/nanotime;45%;0/8;Equal;1467/1474;False;22.8%;C (34.9%) - C++ (26.8%) - Objective-C (15.5%);
flask-sockets;https://github.com/heroku-python/flask-sockets;https://github.com/heroku-python/flask-sockets;https://github.com/heroku-python/flask-sockets;https://github.com/heroku-python/flask-sockets;https://github.com/heroku-python/flask-sockets;https://github.com/heroku-python/flask-sockets;;;0/13;Equal;1399/1438;False;100.0%;;;https://github.com/heroku-python/flask-sockets;5;;0;;0;Equal;;;;;;;;https://github.com/heroku-python/flask-sockets;74%;0/13;Equal;1399/1438;False;100.0%;;
microsoftgraph-python;https://github.com/gearplug/microsoftgraph-python;https://github.com/gearplug/microsoftgraph-python;https://github.com/gearplug/microsoftgraph-python;https://github.com/gearplug/microsoftgraph-python;https://github.com/gearplug/microsoftgraph-python;https://github.com/gearplug/microsoftgraph-python;;;0/21;Equal;0/1455;False;100.0%;;TP(?);https://github.com/gearplug/microsoftgraph-python;5;;0;;0;Equal;;;;;;;;https://github.com/gearplug/microsoftgraph-python;74%;0/21;Equal;0/1455;False;100.0%;;TP(?)
hyperloglog;https://github.com/svpcom/hyperloglog;https://github.com/svpcom/hyperloglog;https://github.com/svpcom/hyperloglog;https://github.com/svpcom/hyperloglog;https://github.com/svpcom/hyperloglog;https://github.com/svpcom/hyperloglog;;;0/11;Equal;263/309;False;100.0%;;;https://github.com/svpcom/hyperloglog;5;;0;;0;Equal;;;;;;;;https://github.com/svpcom/hyperloglog;74%;0/11;Equal;263/309;False;100.0%;;
djangocms-text-ckeditor;https://github.com/django-cms/djangocms-text-ckeditor;https://github.com/django-cms/djangocms-text-ckeditor;;https://github.com/django-cms/djangocms-text-ckeditor;https://github.com/django-cms/djangocms-text-ckeditor;https://github.com/django-cms/djangocms-text-ckeditor;;https://github.com/django-cms/djangocms-text-ckeditor;0/23;Equal;56/1457;True;20.6%;HTML (38.8%) - JavaScript (34.7%) - CSS (5.5%) - Other (0.4%);TP;https://github.com/django-cms/djangocms-text-ckeditor;5;;0;;0;Equal;;;;;;;;https://github.com/django-cms/djangocms-text-ckeditor;71%;0/23;Equal;56/1457;True;20.6%;HTML (38.8%) - JavaScript (34.7%) - CSS (5.5%) - Other (0.4%);TP
pytest-logger;https://github.com/aurzenligl/pytest-logger;https://github.com/aurzenligl/pytest-logger;https://github.com/aurzenligl/pytest-logger;https://github.com/aurzenligl/pytest-logger;https://github.com/aurzenligl/pytest-logger;https://github.com/aurzenligl/pytest-logger;https://github.com/aurzenligl/pytest-logger;https://github.com/aurzenligl/pytest-logger;0/13;Equal;3/1442;True;99.4%;Shell (0.6%);TP;https://github.com/aurzenligl/pytest-logger;7;;0;;0;Equal;;;;;;;;https://github.com/aurzenligl/pytest-logger;100%;0/13;Equal;3/1442;True;99.4%;Shell (0.6%);TP
aws-cdk-aws-ecr-assets;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;15/22;Substring;1170/1470;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);;https://github.com/aws/aws-cdk;3;;0;;0;Equal;;;;;;;;https://github.com/aws/aws-cdk;48%;15/22;Substring;1170/1470;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);
fastkml;https://github.com/cleder/fastkml;https://github.com/cleder/fastkml;https://github.com/cleder/fastkml;https://github.com/cleder/fastkml;https://github.com/cleder/fastkml;https://github.com/cleder/fastkml;;;0/7;Equal;925/1499;True;100.0%;;TP;https://github.com/cleder/fastkml;5;;0;;0;Equal;;;;;;;;https://github.com/cleder/fastkml;74%;0/7;Equal;925/1499;True;100.0%;;TP
timeago;https://github.com/hustcc/timeago;https://github.com/hustcc/timeago;https://github.com/hustcc/timeago;https://github.com/hustcc/timeago;https://github.com/hustcc/timeago;https://github.com/hustcc/timeago;;https://github.com/hustcc/timeago;0/7;Equal;11/1442;True;99.6%;Other (0.4%);TP;https://github.com/hustcc/timeago;6;;0;;0;Equal;;;;;;;;https://github.com/hustcc/timeago;91%;0/7;Equal;11/1442;True;99.6%;Other (0.4%);TP
python3-logstash;https://github.com/israel-fl/python3-logstash;https://github.com/israel-fl/python3-logstash;https://github.com/israel-fl/python3-logstash;;;;;;0/16;Equal;79/1499;False;100.0%;;TP(?);https://github.com/israel-fl/python3-logstash;2;;0;;0;Equal;;;;;;;;https://github.com/israel-fl/python3-logstash;35%;0/16;Equal;79/1499;False;100.0%;;TP(?)
aws-cdk-aws-ecs;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;;8/15;Substring;1197/1456;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);;https://github.com/aws/aws-cdk;3;;0;;0;Equal;;;;;;;;https://github.com/aws/aws-cdk;48%;8/15;Substring;1197/1456;https://pypi.org/project/aws-cdk.core;1.1%;TypeScript (96.4%) - JavaScript (1.9%) - Shell (0.5%) - Java (0.1%) - Dockerfile (0.0%);
ldclient-py;https://github.com/launchdarkly/python-server-sdk;https://github.com/launchdarkly/python-server-sdk;;;https://github.com/launchdarkly/python-server-sdk;https://github.com/launchdarkly/python-server-sdk;;;15/17;Different;1452/1479;https://pypi.org/project/launchdarkly-server-sdk;99.8%;Shell (0.2%);;https://github.com/launchdarkly/python-server-sdk;3;;0;;0;Equal;;;;;;;;https://github.com/launchdarkly/python-server-sdk;48%;15/17;Different;1452/1479;https://pypi.org/project/launchdarkly-server-sdk;99.8%;Shell (0.2%);
robotbackgroundlogger;https://github.com/robotframework/robotbackgroundlogger;https://github.com/robotframework/robotbackgroundlogger;https://github.com/robotframework/robotbackgroundlogger;https://github.com/robotframework/robotbackgroundlogger;https://github.com/robotframework/robotbackgroundlogger;https://github.com/robotframework/robotbackgroundlogger;;;0/21;Equal;86/1471;False;89.3%;RobotFramework (10.7%);TP(?);https://github.com/robotframework/robotbackgroundlogger;5;;0;;0;Equal;;;;;;;;https://github.com/robotframework/robotbackgroundlogger;74%;0/21;Equal;86/1471;False;89.3%;RobotFramework (10.7%);TP(?)
junit2html;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
os-xenapi;https://github.com/openstack-archive/os-xenapi;;;https://github.com/openstack-archive/os-xenapi;;;;;0/9;Equal;1304/1379;False;0%;;;https://github.com/openstack-archive/os-xenapi;1;;0;;0;Equal;;;;;;;;https://github.com/openstack-archive/os-xenapi;7%;0/9;Equal;1304/1379;False;0%;;
django-rest-knox;https://github.com/james1345/django-rest-knox;https://github.com/james1345/django-rest-knox;https://github.com/james1345/django-rest-knox;https://github.com/james1345/django-rest-knox;https://github.com/james1345/django-rest-knox;https://github.com/james1345/django-rest-knox;;https://github.com/james1345/django-rest-knox;0/16;Equal;47/1463;False;98.9%;Shell (1.1%);TP(?);https://github.com/james1345/django-rest-knox;6;;0;;0;Equal;;;;;;;;https://github.com/james1345/django-rest-knox;91%;0/16;Equal;47/1463;False;98.9%;Shell (1.1%);TP(?)
keras-bert;https://github.com/cyberzhg/keras-bert;https://github.com/cyberzhg/keras-bert;https://github.com/cyberzhg/keras-bert;https://github.com/cyberzhg/keras-bert;https://github.com/cyberzhg/keras-bert;https://github.com/cyberzhg/keras-bert;;https://github.com/cyberzhg/keras-bert;0/10;Equal;1/1448;True;99.7%;Shell (0.3%);TP;https://github.com/cyberzhg/keras-bert;6;;0;;0;Equal;;;;;;;;https://github.com/cyberzhg/keras-bert;91%;0/10;Equal;1/1448;True;99.7%;Shell (0.3%);TP
ebooklib;https://github.com/aerkalov/ebooklib;https://github.com/aerkalov/ebooklib;https://github.com/aerkalov/ebooklib;https://github.com/aerkalov/ebooklib;https://github.com/aerkalov/ebooklib;https://github.com/aerkalov/ebooklib;https://github.com/aerkalov/ebooklib;;0/8;Equal;5/1458;False;100.0%;;TP(?);https://github.com/aerkalov/ebooklib;6;;0;;0;Equal;;;;;;;;https://github.com/aerkalov/ebooklib;83%;0/8;Equal;5/1458;False;100.0%;;TP(?)
bdquaternions;https://github.com/bond-anton/bdquaternions;https://github.com/bond-anton/bdquaternions;;;https://github.com/bond-anton/bdquaternions;https://github.com/bond-anton/bdquaternions;;;0/13;Equal;0/675;False;100.0%;;TP(?);https://github.com/bond-anton/bdquaternions;3;;0;;0;Equal;;;;;;;;https://github.com/bond-anton/bdquaternions;48%;0/13;Equal;0/675;False;100.0%;;TP(?)
pytest-localserver;;;;;;;;;;;;;;;;;0;;0;;0;Equal;;;;;;;;;100%;;;;;;;
colcon-pkg-config;https://github.com/colcon/colcon-pkg-config;;;https://github.com/colcon/colcon-pkg-config;https://github.com/colcon/colcon-core;https://github.com/colcon/colcon-pkg-config;https://github.com/colcon/colcon.readthedocs.org;;0/17;Equal;85/85;False;100.0%;;;https://github.com/colcon/colcon-pkg-config;2;https://github.com/colcon/colcon-core;1;https://github.com/colcon/colcon.readthedocs.org;1;Equal;;;;;;;;https://github.com/colcon/colcon-pkg-config;25%;0/17;Equal;85/85;False;100.0%;;
blobxfer;https://github.com/azure/blobxfer;https://github.com/azure/blobxfer;https://github.com/azure/blobxfer;https://github.com/azure/blobxfer;https://github.com/azure/blobxfer;https://github.com/azure/blobxfer;https://github.com/azure/blobxfer;https://github.com/azure/blobxfer;0/8;Equal;1458/1458;True;99.3%;Other (0.7%);TP;https://github.com/azure/blobxfer;7;;0;;0;Equal;;;;;;;;https://github.com/azure/blobxfer;100%;0/8;Equal;1458/1458;True;99.3%;Other (0.7%);TP
cmaes;https://github.com/cyberagent/cmaes;https://github.com/cyberagent/cmaes;;https://github.com/cyberagent/cmaes;https://github.com/cyberagent/cmaes;https://github.com/cyberagent/cmaes;https://github.com/optuna/optuna;;0/5;Equal;1456/1456;False;95.6%;Shell (4.4%);;https://github.com/cyberagent/cmaes;4;https://github.com/optuna/optuna;1;;0;Equal;;;;;;;;https://github.com/cyberagent/cmaes;54%;0/5;Equal;1456/1456;False;95.6%;Shell (4.4%);
watson-developer-cloud;https://github.com/watson-developer-cloud/python-sdk;https://github.com/watson-developer-cloud/python-sdk;https://github.com/watson-developer-cloud/python-sdk;https://github.com/watson-developer-cloud/python-sdk;https://github.com/watson-developer-cloud/python-sdk;https://github.com/watson-developer-cloud/python-sdk;;https://github.com/watson-developer-cloud/python-sdk;18/22;Different;1416/1416;https://pypi.org/project/ibm-watson;99.5%;Other (0.5%);;https://github.com/watson-developer-cloud/python-sdk;6;;0;;0;Equal;;;;;;;;https://github.com/watson-developer-cloud/python-sdk;91%;18/22;Different;1416/1416;https://pypi.org/project/ibm-watson;99.5%;Other (0.5%);
