Package name;Old URL;Useless;Metadata URL;PyPI URL;OSSGadget URL;Final URL;Accuracy;Different;Names Lev. dist.;Names Similarity;Statistics;Descr. Lev. dist.;Readthedocs;GitHub badge;PyPI badge;Python lang. perc.;Other languages
docformatter;https://github.com/myint/docformatter;False;https://github.com/myint/docformatter;https://github.com/myint/docformatter;https://github.com/myint/docformatter;https://github.com/myint/docformatter;100%;False;0/12;Equal;True;21/1430;False;True;False;98.4%;Makefile (1.6%)
sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;False;https://github.com/manicmaniac/sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;100%;False;0/15;Equal;True;26/1451;False;True;False;100.0%;
http-parser;https://github.com/benoitc/http-parser;False;https://github.com/benoitc/http-parser;https://github.com/benoitc/http-parser;https://github.com/benoitc/http-parser;https://github.com/benoitc/http-parser;100%;False;0/11;Equal;True;5/1450;False;True;False;46.1%;C (53.6%) - Makefile (0.3%)
yagmail;https://github.com/kootenpv/yagmail;False;https://github.com/kootenpv/yagmail;https://github.com/kootenpv/yagmail;https://github.com/kootenpv/yagmail;https://github.com/kootenpv/yagmail;100%;False;0/7;Equal;True;799/1430;https://github.com/bitprophet/alabaster;False;True;100.0%;
pyobjc-framework-fsevents;https://github.com/ronaldoussoren/pyobjc;False;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;100%;False;19/25;Substring;True;755/991;True;False;False;81.2%;Objective-C (14.1%) - C (4.4%) - M (0.2%) - SystemVerilog (0.1%) - Java (0.0%)
multiprocessing;https://github.com/multiprocessing/multiprocessing;True;;;;;0%;True;15/15;Different;False;1499/1499;False;False;False;0%;
nosehtml;https://github.com/galaxyproject/nosehtml;False;https://github.com/galaxyproject/nosehtml;https://github.com/galaxyproject/nosehtml;https://github.com/galaxyproject/nosehtml;https://github.com/galaxyproject/nosehtml;100%;False;0/8;Equal;True;39/39;False;False;False;100.0%;
zconfig;https://github.com/zopefoundation/zconfig;False;https://github.com/zopefoundation/zconfig;;https://github.com/zopefoundation/zconfig;https://github.com/zopefoundation/zconfig;66%;False;0/7;Equal;True;20/1467;True;True;True;100.0%;
graphql-ws;https://github.com/graphql-python/graphql-ws;False;https://github.com/graphql-python/graphql-ws;https://github.com/graphql-python/graphql-ws;https://github.com/graphql-python/graphql-ws;https://github.com/graphql-python/graphql-ws;100%;False;0/10;Equal;True;1410/1432;False;False;False;94.5%;Makefile (5.5%)
cqlsh;https://github.com/cqlsh/cqlsh;True;;;;;0%;True;5/5;Different;False;276/276;False;False;False;0%;
c7n;https://github.com/cloud-custodian/cloud-custodian;False;;https://github.com/cloud-custodian/cloud-custodian;https://github.com/cloud-custodian/cloud-custodian;https://github.com/cloud-custodian/cloud-custodian;66%;False;13/15;Different;False;0/1463;False;True;False;96.5%;Go (2.5%) - HTML (0.3%) - HCL (0.3%) - Shell (0.2%) - Makefile (0.2%)
aws-kinesis-agg;https://github.com/awslabs/kinesis-aggregation;False;https://github.com/awslabs/kinesis-aggregation;https://github.com/awslabs/kinesis-aggregation;https://github.com/awslabs/kinesis-aggregation;https://github.com/awslabs/kinesis-aggregation;100%;False;12/19;Different;True;1136/1489;False;False;False;29.3%;Java (54.1%) - JavaScript (13.5%) - Go (3.0%) - Shell (0.1%)
sshuttle;https://github.com/sshuttle/sshuttle;False;https://github.com/sshuttle/sshuttle;https://github.com/sshuttle/sshuttle;https://github.com/sshuttle/sshuttle;https://github.com/sshuttle/sshuttle;100%;False;0/8;Equal;True;224/1429;https://github.com/readthedocs/sphinx_rtd_theme;False;False;99.2%;Shell (0.8%)
ase;https://github.com/ase/ase;True;;;;;0%;True;3/3;Different;False;1440/1440;False;False;False;0%;
email;https://github.com/email/email;True;;;;;0%;True;5/5;Different;False;0/0;False;False;False;0%;
mozcrash;https://github.com/mozcrash/mozcrash;True;;;;;0%;True;8/8;Different;False;62/62;False;False;False;0%;
django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;False;https://github.com/michiya/django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;100%;False;0/19;Equal;True;1317/1424;False;False;True;100.0%;
adyen;https://github.com/adyen/adyen-python-api-library;False;https://github.com/adyen/adyen-python-api-library;https://github.com/adyen/adyen-python-api-library;https://github.com/adyen/adyen-python-api-library;https://github.com/adyen/adyen-python-api-library;100%;False;19/24;Substring;True;1404/1451;False;False;False;99.8%;Makefile (0.2%)
treeherder-client;https://github.com/mozilla/treeherder;False;https://github.com/mozilla/treeherder;https://github.com/mozilla/treeherder;https://github.com/mozilla/treeherder;https://github.com/mozilla/treeherder;100%;False;7/17;Substring;True;1474/1474;False;False;False;48.1%;JavaScript (49.3%) - CSS (2.4%) - Shell (0.2%) - Dockerfile (0.0%) - HTML (0.0%)
cmsis-pack-manager;https://github.com/cmsis-pack-manager/cmsis-pack-manager;True;;;;;0%;True;18/18;Different;False;0/0;False;False;False;0%;
openslide-python;https://github.com/openslide/openslide-python;False;https://github.com/openslide/openslide-python;https://github.com/openslide/openslide-python;https://github.com/openslide/openslide-python;https://github.com/openslide/openslide-python;100%;False;0/16;Equal;False;28/1443;False;False;False;95.0%;C (5.0%)
intuit-oauth;https://github.com/intuit/oauth-pythonclient;False;https://github.com/intuit/oauth-pythonclient;https://github.com/intuit/oauth-pythonclient;https://github.com/intuit/oauth-pythonclient;https://github.com/intuit/oauth-pythonclient;100%;False;15/18;Different;True;2/965;True;True;False;100.0%;
pylogo;https://github.com/pylogo/pylogo;True;;;;;0%;True;6/6;Different;False;0/0;False;False;False;0%;
requests-opentracing;https://github.com/opentracing-contrib/python-requests;False;https://github.com/opentracing-contrib/python-requests;https://github.com/opentracing-contrib/python-requests;https://github.com/opentracing-contrib/python-requests;https://github.com/opentracing-contrib/python-requests;100%;False;18/20;Different;True;39/1474;False;False;False;100.0%;
submit50;https://github.com/cs50/submit50;False;https://github.com/cs50/submit50;https://github.com/cs50/submit50;https://github.com/cs50/submit50;https://github.com/cs50/submit50;100%;False;0/8;Equal;True;885/885;False;False;False;100.0%;
sqlalchemy-utc;https://github.com/spoqa/sqlalchemy-utc;False;https://github.com/spoqa/sqlalchemy-utc;https://github.com/spoqa/sqlalchemy-utc;https://github.com/spoqa/sqlalchemy-utc;https://github.com/spoqa/sqlalchemy-utc;100%;False;0/14;Equal;True;327/1454;False;True;True;100.0%;
arpeggio;https://github.com/textx/arpeggio;False;https://github.com/textx/arpeggio;https://github.com/textx/arpeggio;https://github.com/textx/arpeggio;https://github.com/textx/arpeggio;100%;False;0/8;Equal;True;0/239;False;True;True;99.4%;Shell (0.6%)
robotframework-databaselibrary;https://github.com/franz-see/robotframework-database-library;False;https://github.com/franz-see/robotframework-database-library;https://github.com/franz-see/robotframework-database-library;https://github.com/franz-see/robotframework-database-library;https://github.com/franz-see/robotframework-database-library;100%;False;1/31;Different;True;264/264;False;False;False;41.8%;RobotFramework (58.2%)
django-statsd-mozilla;https://github.com/django-statsd/django-statsd;False;https://github.com/django-statsd/django-statsd;https://github.com/django-statsd/django-statsd;https://github.com/django-statsd/django-statsd;https://github.com/django-statsd/django-statsd;100%;False;8/21;Substring;True;14/159;False;False;False;89.9%;HTML (7.8%) - JavaScript (2.3%)
django-debug-toolbar-request-history;https://github.com/djsutho/django-debug-toolbar-request-history;False;https://github.com/djsutho/django-debug-toolbar-request-history;https://github.com/djsutho/django-debug-toolbar-request-history;https://github.com/djsutho/django-debug-toolbar-request-history;https://github.com/djsutho/django-debug-toolbar-request-history;100%;False;0/36;Equal;True;979/1480;False;False;False;61.6%;HTML (38.4%)
django-cachalot;https://github.com/noripyt/django-cachalot;False;https://github.com/noripyt/django-cachalot;https://github.com/noripyt/django-cachalot;https://github.com/noripyt/django-cachalot;https://github.com/noripyt/django-cachalot;100%;False;0/15;Equal;True;32/1436;https://github.com/readthedocs/sphinx_rtd_theme;True;True;99.7%;HTML (0.3%)
django-revproxy;https://github.com/tracywebtech/django-revproxy;False;https://github.com/tracywebtech/django-revproxy;https://github.com/tracywebtech/django-revproxy;https://github.com/tracywebtech/django-revproxy;https://github.com/tracywebtech/django-revproxy;100%;False;0/15;Equal;True;26/821;False;True;False;99.9%;HTML (0.1%)
argo-models;https://github.com/e2fyi/argo-models;False;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;https://github.com/e2fyi/argo-models;100%;False;0/11;Equal;True;1/1459;https://github.com/readthedocs/sphinx_rtd_theme;True;True;99.6%;Shell (0.4%)
lsm-db;https://github.com/lsm-db/lsm-db;True;;;;;0%;True;6/6;Different;False;0/0;False;False;False;0%;
django-tagging;https://github.com/fantomas42/django-tagging;False;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;https://github.com/fantomas42/django-tagging;100%;False;0/14;Equal;True;1302/1405;https://github.com/readthedocs/sphinx_rtd_theme;True;False;100.0%;
pyobjc-framework-systemconfiguration;https://github.com/ronaldoussoren/pyobjc;False;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;100%;False;30/36;Substring;True;791/991;True;False;False;81.2%;Objective-C (14.1%) - C (4.4%) - M (0.2%) - SystemVerilog (0.1%) - Java (0.0%)
ssh-import-id;https://github.com/ssh-import-id/ssh-import-id;True;;;;;0%;True;13/13;Different;False;0/0;False;False;False;0%;
drf-jwt;https://github.com/styria-digital/django-rest-framework-jwt;False;https://github.com/styria-digital/django-rest-framework-jwt;https://github.com/styria-digital/django-rest-framework-jwt;https://github.com/styria-digital/django-rest-framework-jwt;https://github.com/styria-digital/django-rest-framework-jwt;100%;False;18/25;Different;True;1264/1368;False;False;False;100.0%;
pdoc3;https://github.com/pdoc3/pdoc;False;https://github.com/pdoc3/pdoc;https://github.com/sponsors/kernc;https://github.com/pdoc3/pdoc;https://github.com/pdoc3/pdoc;66%;False;1/5;Substring;True;0/1158;False;True;True;81.4%;Mako (18.0%) - Shell (0.6%)
remote-pdb;https://github.com/ionelmc/python-remote-pdb;False;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;https://github.com/ionelmc/python-remote-pdb;100%;False;7/17;Substring;True;82/1456;False;False;True;82.3%;PowerShell (14.1%) - Batchfile (3.6%)
edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;False;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;https://github.com/edx/edx-django-sites-extensions;100%;False;0/27;Equal;True;8/1476;False;False;False;93.7%;Makefile (6.3%)
django-activity-stream;https://github.com/justquick/django-activity-stream;False;https://github.com/justquick/django-activity-stream;https://github.com/justquick/django-activity-stream;https://github.com/justquick/django-activity-stream;https://github.com/justquick/django-activity-stream;100%;False;0/22;Equal;True;1/1463;False;True;True;95.9%;HTML (2.7%) - Other (1.4%)
setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;False;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;https://github.com/pyfidelity/setuptools-git-version;100%;False;0/22;Equal;True;866/1432;False;False;False;100.0%;
rebulk;https://github.com/toilal/rebulk;False;https://github.com/toilal/rebulk;https://github.com/relekang/python-semantic-release;https://github.com/toilal/rebulk;https://github.com/toilal/rebulk;66%;False;0/6;Equal;True;4/1459;False;True;True;100.0%;
gpustat;https://github.com/wookayin/gpustat;False;https://github.com/wookayin/gpustat;https://github.com/wookayin/gpustat;https://github.com/wookayin/gpustat;https://github.com/wookayin/gpustat;100%;False;0/7;Equal;True;375/1463;False;True;True;100.0%;
rosdistro;https://github.com/rosdistro/rosdistro;True;;;;;0%;True;9/9;Different;False;35/35;False;False;False;0%;
pytest-reportportal;https://github.com/reportportal/agent-python-pytest;False;https://github.com/reportportal/agent-python-pytest;https://github.com/reportportal/agent-python-pytest;https://github.com/reportportal/agent-python-pytest;https://github.com/reportportal/agent-python-pytest;100%;False;15/19;Different;True;382/1451;False;False;False;100.0%;
suds-community;https://github.com/suds-community/suds;False;https://github.com/suds-community/suds;https://github.com/suds-community/suds;https://github.com/suds-community/suds;https://github.com/suds-community/suds;100%;False;10/14;Substring;True;1222/1447;False;False;False;100.0%;
pyobjc-framework-cfnetwork;https://github.com/ronaldoussoren/pyobjc;False;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;100%;False;20/26;Substring;True;728/991;True;False;False;81.2%;Objective-C (14.1%) - C (4.4%) - M (0.2%) - SystemVerilog (0.1%) - Java (0.0%)
djangocms-link;https://github.com/divio/djangocms-link;False;https://github.com/divio/djangocms-link;https://github.com/divio/djangocms-link;https://github.com/divio/djangocms-link;https://github.com/divio/djangocms-link;100%;False;0/14;Equal;True;37/1452;https://github.com/readthedocs/sphinx_rtd_theme;True;True;96.6%;HTML (3.4%)
pyobjc-framework-webkit;https://github.com/ronaldoussoren/pyobjc;False;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;https://github.com/ronaldoussoren/pyobjc;100%;False;17/23;Substring;True;744/991;True;False;False;81.2%;Objective-C (14.1%) - C (4.4%) - M (0.2%) - SystemVerilog (0.1%) - Java (0.0%)
django-render-block;https://github.com/clokep/django-render-block;False;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;https://github.com/clokep/django-render-block;100%;False;0/19;Equal;True;9/1455;False;True;False;94.8%;HTML (5.2%)
helper;https://github.com/gmr/helper;False;https://github.com/gmr/helper;https://github.com/gmr/helper;https://github.com/gmr/helper;https://github.com/gmr/helper;100%;False;0/6;Equal;False;1187/1472;True;False;True;97.8%;Shell (2.2%)
planout;https://github.com/planout/planout;True;;;;;0%;True;7/7;Different;False;351/351;False;False;False;0%;
bigquery-python;https://github.com/tylertreat/bigquery-python;False;https://github.com/tylertreat/bigquery-python;https://github.com/tylertreat/bigquery-python;https://github.com/tylertreat/bigquery-python;https://github.com/tylertreat/bigquery-python;100%;False;0/15;Equal;True;1463/1463;False;False;False;99.7%;Makefile (0.3%)
django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;False;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;https://github.com/mozmeao/django-allow-cidr;100%;False;0/17;Equal;True;362/1364;https://github.com/readthedocs/sphinx_rtd_theme;True;True;88.5%;Makefile (11.5%)
