Package name;Old URL;Useless;Metadata URL;PyPI URL;OSSGadget URL;Final URL;Accuracy;Different
sdnotify;https://github.com/bb4242/sdnotify;False;https://github.com/bb4242/sdnotify;https://github.com/bb4242/sdnotify;https://github.com/bb4242/sdnotify;https://github.com/bb4242/sdnotify;100%;False
sqlalchemy-diff;https://github.com/overseas-student-living/sqlalchemy-diff;False;https://github.com/overseas-student-living/sqlalchemy-diff;https://github.com/overseas-student-living/sqlalchemy-diff;https://github.com/overseas-student-living/sqlalchemy-diff;https://github.com/overseas-student-living/sqlalchemy-diff;100%;False
pypom;https://github.com/mozilla/pypom;False;https://github.com/mozilla/pypom;https://github.com/mozilla/pypom;https://github.com/mozilla/pypom;https://github.com/mozilla/pypom;100%;False
eliot;https://github.com/itamarst/eliot;False;https://github.com/itamarst/eliot;;https://github.com/itamarst/eliot;https://github.com/itamarst/eliot;66%;False
django-s3-storage;https://github.com/etianen/django-s3-storage;False;https://github.com/etianen/django-s3-storage;https://github.com/etianen/django-s3-storage;https://github.com/etianen/django-s3-storage;https://github.com/etianen/django-s3-storage;100%;False
dumper;https://github.com/jric/dumper.py;False;https://github.com/jric/dumper.py;https://github.com/jric/dumper.py;https://github.com/jric/dumper.py;https://github.com/jric/dumper.py;100%;False
glob3;https://github.com/camabeh/glob3;True;;;;;0%;True
plaidml-keras;https://github.com/plaidml-keras/plaidml-keras;True;;;;;0%;True
wtforms-json;https://github.com/kvesteri/wtforms-json;False;https://github.com/kvesteri/wtforms-json;https://github.com/kvesteri/wtforms-json;https://github.com/kvesteri/wtforms-json;https://github.com/kvesteri/wtforms-json;100%;False
pyecharts;https://github.com/pyecharts/pyecharts;False;https://github.com/pyecharts/pyecharts;https://github.com/pyecharts/pyecharts;https://github.com/pyecharts/pyecharts;https://github.com/pyecharts/pyecharts;100%;False
pretend;https://github.com/alex/pretend;False;https://github.com/alex/pretend;https://github.com/alex/pretend;https://github.com/alex/pretend;https://github.com/alex/pretend;100%;False
office365-rest-python-client;https://github.com/vgrem/office365-rest-python-client;False;https://github.com/vgrem/office365-rest-python-client;https://github.com/vgrem/office365-rest-python-client;https://github.com/vgrem/office365-rest-python-client;https://github.com/vgrem/office365-rest-python-client;100%;False
contentful;https://github.com/contentful/contentful.py;False;https://github.com/contentful/contentful.py;https://github.com/contentful/contentful.py;https://github.com/contentful/contentful.py;https://github.com/contentful/contentful.py;100%;False
pyutilib;https://github.com/pyutilib/pyutilib;False;https://github.com/pyutilib/pyutilib;https://github.com/pyutilib/pyutilib;https://github.com/pyutilib/pyutilib;https://github.com/pyutilib/pyutilib;100%;False
domain2idna;https://github.com/pyfunceble/domain2idna;False;https://github.com/pyfunceble/domain2idna;https://github.com/pyfunceble/domain2idna;https://github.com/pyfunceble/domain2idna;https://github.com/pyfunceble/domain2idna;100%;False
requests-aws;https://github.com/tax/python-requests-aws;False;https://github.com/tax/python-requests-aws;https://github.com/tax/python-requests-aws;https://github.com/tax/python-requests-aws;https://github.com/tax/python-requests-aws;100%;False
jupyterthemes;https://github.com/dunovank/jupyter-themes;False;https://github.com/dunovank/jupyter-themes;https://github.com/dunovank/jupyter-themes;https://github.com/dunovank/jupyter-themes;https://github.com/dunovank/jupyter-themes;100%;False
python-termstyle;https://github.com/python-termstyle/python-termstyle;True;;;;;0%;True
gluoncv;https://github.com/dmlc/gluon-cv;False;https://github.com/dmlc/gluon-cv;https://github.com/dmlc/gluon-cv;https://github.com/dmlc/gluon-cv;https://github.com/dmlc/gluon-cv;100%;False
flyteidl;https://github.com/lyft/flyteidl;False;https://github.com/lyft/flyteidl;;https://github.com/lyft/flyteidl;https://github.com/lyft/flyteidl;66%;False
flup;https://github.com/flup/flup;True;;;;;0%;True
django-wkhtmltopdf;https://github.com/incuna/django-wkhtmltopdf;False;https://github.com/incuna/django-wkhtmltopdf;https://github.com/incuna/django-wkhtmltopdf;https://github.com/incuna/django-wkhtmltopdf;https://github.com/incuna/django-wkhtmltopdf;100%;False
lyricwikia;https://github.com/enricobacis/lyricwikia;False;https://github.com/enricobacis/lyricwikia;https://github.com/enricobacis/lyricwikia;https://github.com/enricobacis/lyricwikia;https://github.com/enricobacis/lyricwikia;100%;False
teradata;https://github.com/teradata/pytd;False;https://github.com/teradata/pytd;https://github.com/teradata/pytd;https://github.com/teradata/pytd;https://github.com/teradata/pytd;100%;False
qdarkstyle;https://github.com/colinduquesnoy/qdarkstylesheet;False;https://github.com/colinduquesnoy/qdarkstylesheet;https://github.com/colinduquesnoy/qdarkstylesheet;https://github.com/colinduquesnoy/qdarkstylesheet;https://github.com/colinduquesnoy/qdarkstylesheet;100%;False
tox-battery;https://github.com/signalpillar/tox-battery;False;https://github.com/signalpillar/tox-battery;https://github.com/signalpillar/tox-battery;https://github.com/signalpillar/tox-battery;https://github.com/signalpillar/tox-battery;100%;False
infi-clickhouse-orm;https://github.com/infinidat/infi.clickhouse_orm;False;https://github.com/infinidat/infi.clickhouse_orm;https://github.com/infinidat/infi.clickhouse_orm;https://github.com/infinidat/infi.clickhouse_orm;https://github.com/infinidat/infi.clickhouse_orm;100%;False
tensor2tensor;https://github.com/tensorflow/tensor2tensor;False;https://github.com/tensorflow/tensor2tensor;https://github.com/tensorflow/tensor2tensor;https://github.com/tensorflow/tensor2tensor;https://github.com/tensorflow/tensor2tensor;100%;False
spotdl;https://github.com/ritiek/spotify-downloader;False;https://github.com/spotdl/spotify-downloader;https://github.com/spotdl/spotify-downloader;https://github.com/spotdl/spotify-downloader;https://github.com/spotdl/spotify-downloader;100%;True
pingparsing;https://github.com/thombashi/pingparsing;False;https://github.com/thombashi/pingparsing;https://github.com/thombashi/pingparsing;https://github.com/thombashi/pingparsing;https://github.com/thombashi/pingparsing;100%;False
django-hosts;https://github.com/jazzband/django-hosts;False;https://github.com/jazzband/django-hosts;https://github.com/jazzband/django-hosts;https://github.com/jazzband/django-hosts;https://github.com/jazzband/django-hosts;100%;False
cx-freeze;https://github.com/marcelotduarte/cx_freeze;False;https://github.com/marcelotduarte/cx_freeze;https://github.com/marcelotduarte/cx_freeze;https://github.com/marcelotduarte/cx_freeze;https://github.com/marcelotduarte/cx_freeze;100%;False
f5-sdk;https://github.com/f5networks/f5-common-python;False;https://github.com/f5networks/f5-common-python;https://github.com/f5networks/f5-common-python;https://github.com/f5networks/f5-common-python;https://github.com/f5networks/f5-common-python;100%;False
cgroupspy;https://github.com/cloudsigma/cgroupspy;False;https://github.com/cloudsigma/cgroupspy;https://github.com/cloudsigma/cgroupspy;https://github.com/cloudsigma/cgroupspy;https://github.com/cloudsigma/cgroupspy;100%;False
line-bot-sdk;https://github.com/line/line-bot-sdk-python;False;https://github.com/line/line-bot-sdk-python;https://github.com/line/line-bot-sdk-python;https://github.com/line/line-bot-sdk-python;https://github.com/line/line-bot-sdk-python;100%;False
django-hijack-admin;https://github.com/arteria/django-hijack;False;;;https://github.com/arteria/django-hijack;https://github.com/arteria/django-hijack;33%;False
sqlalchemy-postgres-copy;https://github.com/jmcarp/sqlalchemy-postgres-copy;False;https://github.com/jmcarp/sqlalchemy-postgres-copy;https://github.com/jmcarp/sqlalchemy-postgres-copy;https://github.com/jmcarp/sqlalchemy-postgres-copy;https://github.com/jmcarp/sqlalchemy-postgres-copy;100%;False
hydra-core;https://github.com/facebookresearch/hydra;False;https://github.com/facebookresearch/hydra;https://github.com/facebookresearch/hydra;https://github.com/facebookresearch/hydra;https://github.com/facebookresearch/hydra;100%;False
django-babel;https://github.com/python-babel/django-babel;False;https://github.com/python-babel/django-babel;;https://github.com/python-babel/django-babel;https://github.com/python-babel/django-babel;66%;False
python-qpid-proton;https://github.com/python-qpid-proton/python-qpid-proton;True;;;;;0%;True
pybs;https://github.com/henriksu/pybs;False;https://github.com/henriksu/pybs;https://github.com/henriksu/pybs;https://github.com/henriksu/pybs;https://github.com/henriksu/pybs;100%;False
hap-python;https://github.com/ikalchev/hap-python;False;https://github.com/ikalchev/hap-python;https://github.com/ikalchev/hap-python;https://github.com/ikalchev/hap-python;https://github.com/ikalchev/hap-python;100%;False
textstat;https://github.com/shivam5992/textstat;False;https://github.com/shivam5992/textstat;https://github.com/shivam5992/textstat;https://github.com/shivam5992/textstat;https://github.com/shivam5992/textstat;100%;False
pyhumps;https://github.com/nficano/humps;False;https://github.com/nficano/humps;https://github.com/nficano/humps;https://github.com/nficano/humps;https://github.com/nficano/humps;100%;False
riemann-client;https://github.com/borntyping/python-riemann-client;False;https://github.com/borntyping/python-riemann-client;https://github.com/borntyping/python-riemann-client;https://github.com/borntyping/python-riemann-client;https://github.com/borntyping/python-riemann-client;100%;False
fastrlock;https://github.com/scoder/fastrlock;False;https://github.com/scoder/fastrlock;https://github.com/scoder/fastrlock;https://github.com/scoder/fastrlock;https://github.com/scoder/fastrlock;100%;False
sphinx-markdown-builder;https://github.com/codejamninja/sphinx-markdown-builder;False;https://github.com/codejamninja/sphinx-markdown-builder;https://github.com/codejamninja/sphinx-markdown-builder;https://github.com/codejamninja/sphinx-markdown-builder;https://github.com/codejamninja/sphinx-markdown-builder;100%;False
talon;https://github.com/mailgun/talon;False;https://github.com/mailgun/talon;https://github.com/mailgun/talon;https://github.com/mailgun/talon;https://github.com/mailgun/talon;100%;False
ansible-modules-hashivault;https://github.com/terryhowe/ansible-modules-hashivault;False;https://github.com/terryhowe/ansible-modules-hashivault;https://github.com/terryhowe/ansible-modules-hashivault;https://github.com/terryhowe/ansible-modules-hashivault;https://github.com/terryhowe/ansible-modules-hashivault;100%;False
docformatter;https://github.com/myint/docformatter;False;https://github.com/myint/docformatter;https://github.com/myint/docformatter;https://github.com/myint/docformatter;https://github.com/myint/docformatter;100%;False
sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;False;https://github.com/manicmaniac/sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;https://github.com/manicmaniac/sqlalchemy-repr;100%;False
http-parser;https://github.com/benoitc/http-parser;False;https://github.com/benoitc/http-parser;https://github.com/benoitc/http-parser;https://github.com/benoitc/http-parser;https://github.com/benoitc/http-parser;100%;False
yagmail;https://github.com/kootenpv/yagmail;False;https://github.com/kootenpv/yagmail;https://github.com/kootenpv/yagmail;https://github.com/kootenpv/yagmail;https://github.com/kootenpv/yagmail;100%;False
multiprocessing;https://github.com/multiprocessing/multiprocessing;True;;;;;0%;True
nosehtml;https://github.com/galaxyproject/nosehtml;False;https://github.com/galaxyproject/nosehtml;https://github.com/galaxyproject/nosehtml;https://github.com/galaxyproject/nosehtml;https://github.com/galaxyproject/nosehtml;100%;False
zconfig;https://github.com/zopefoundation/zconfig;False;https://github.com/zopefoundation/zconfig;;https://github.com/zopefoundation/zconfig;https://github.com/zopefoundation/zconfig;66%;False
graphql-ws;https://github.com/graphql-python/graphql-ws;False;https://github.com/graphql-python/graphql-ws;https://github.com/graphql-python/graphql-ws;https://github.com/graphql-python/graphql-ws;https://github.com/graphql-python/graphql-ws;100%;False
cqlsh;https://github.com/cqlsh/cqlsh;True;;;;;0%;True
c7n;https://github.com/cloud-custodian/cloud-custodian;False;;https://github.com/cloud-custodian/cloud-custodian;https://github.com/cloud-custodian/cloud-custodian;https://github.com/cloud-custodian/cloud-custodian;66%;False
aws-kinesis-agg;https://github.com/awslabs/kinesis-aggregation;False;https://github.com/awslabs/kinesis-aggregation;https://github.com/awslabs/kinesis-aggregation;https://github.com/awslabs/kinesis-aggregation;https://github.com/awslabs/kinesis-aggregation;100%;False
sshuttle;https://github.com/sshuttle/sshuttle;False;https://github.com/sshuttle/sshuttle;https://github.com/sshuttle/sshuttle;https://github.com/sshuttle/sshuttle;https://github.com/sshuttle/sshuttle;100%;False
ase;https://github.com/ase/ase;True;;;;;0%;True
email;https://github.com/email/email;True;;;;;0%;True
mozcrash;https://github.com/mozcrash/mozcrash;True;;;;;0%;True
django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;False;https://github.com/michiya/django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;https://github.com/michiya/django-pyodbc-azure;100%;False
