Package name;OSSGadget PyPI URL;OSSGadget GitHub URL;Metadata URL;Homepage URL;PyPI URL;PyPI 2 URL;Statistics URL;Readthedocs URL;PyPI badge URL
jsons;https://github.com/ramonhagenaars/jsons;;https://github.com/ramonhagenaars/jsons;https://github.com/ramonhagenaars/jsons;https://github.com/ramonhagenaars/jsons;https://github.com/ramonhagenaars/jsons;https://github.com/ramonhagenaars/jsons;https://github.com/ramonhagenaars/jsons;
django-crum;https://github.com/ninemoreminutes/django-crum;;https://github.com/ninemoreminutes/django-crum;https://github.com/ninemoreminutes/django-crum;https://github.com/ninemoreminutes/django-crum;;https://github.com/ninemoreminutes/django-crum;;https://github.com/ninemoreminutes/django-crum
flask-dance;https://github.com/singingwolfboy/flask-dance;;https://github.com/singingwolfboy/flask-dance;https://github.com/singingwolfboy/flask-dance;https://github.com/singingwolfboy/flask-dance;https://github.com/singingwolfboy/flask-dance;https://github.com/singingwolfboy/flask-dance;https://github.com/singingwolfboy/flask-dance;https://github.com/singingwolfboy/flask-dance
stldecompose;https://github.com/jrmontag/stldecompose;;https://github.com/jrmontag/stldecompose;;;https://github.com/jrmontag/stldecompose;https://github.com/jrmontag/stldecompose;;
aws-cdk-aws-certificatemanager;https://github.com/aws/aws-cdk;;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;
zdesk;https://github.com/fprimex/zdesk;https://github.com/zdesk/zdesk;https://github.com/fprimex/zdesk;https://github.com/fprimex/zdesk;https://github.com/fprimex/zdesk;https://github.com/fprimex/zdesk;https://github.com/fprimex/zdesk;;
manhole;https://github.com/ionelmc/python-manhole;;https://github.com/ionelmc/python-manhole;https://github.com/ionelmc/python-manhole;https://github.com/ionelmc/python-manhole;https://github.com/ionelmc/python-manhole;https://github.com/ionelmc/python-manhole;;
pyinquirer;https://github.com/citguru/pyinquirer;;https://github.com/citguru/pyinquirer;;;;https://github.com/citguru/pyinquirer;;
amqplib;https://github.com/barryp/py-amqplib;;https://github.com/barryp/py-amqplib;https://github.com/barryp/py-amqplib;https://github.com/barryp/py-amqplib;https://github.com/barryp/py-amqplib;https://github.com/barryp/py-amqplib;;
qgrid;https://github.com/quantopian/qgrid;https://github.com/qgrid/ng;https://github.com/quantopian/qgrid;https://github.com/quantopian/qgrid;https://github.com/quantopian/qgrid;https://github.com/quantopian/qgrid;https://github.com/quantopian/qgrid;;
txaws;https://github.com/twisted/txaws;;https://github.com/twisted/txaws;https://github.com/twisted/txaws;https://github.com/twisted/txaws;https://github.com/twisted/txaws;https://github.com/twisted/txaws;;
callee;https://github.com/xion/callee;;https://github.com/xion/callee;https://github.com/xion/callee;https://github.com/xion/callee;https://github.com/xion/callee;https://github.com/xion/callee;;
hashin;https://github.com/peterbe/hashin;;https://github.com/peterbe/hashin;https://github.com/peterbe/hashin;https://github.com/peterbe/hashin;https://github.com/peterbe/hashin;https://github.com/peterbe/hashin;;https://github.com/peterbe/hashin
zope-index;https://github.com/zopefoundation/zope.index;;https://github.com/zopefoundation/zope.index;;;https://github.com/zopefoundation/zope.index;https://github.com/zopefoundation/zope.index;https://github.com/zopefoundation/zope.index;https://github.com/zopefoundation/zope.index
python-cjson;https://github.com/agprojects/python-cjson;;https://github.com/agprojects/python-cjson;https://github.com/agprojects/python-cjson;https://github.com/agprojects/python-cjson;https://github.com/agprojects/python-cjson;https://github.com/agprojects/python-cjson;;
flake8-class-newline;https://github.com/alexandervaneck/flake8-class-newline;;https://github.com/alexandervaneck/flake8-class-newline;https://github.com/alexandervaneck/flake8-class-newline;https://github.com/alexandervaneck/flake8-class-newline;https://github.com/alexandervaneck/flake8-class-newline;https://github.com/alexandervaneck/flake8-class-newline;;
systemd-python;https://github.com/systemd/python-systemd;;https://github.com/systemd/python-systemd;;;https://github.com/systemd/python-systemd;https://github.com/systemd/python-systemd;;
tbb;;;;;;;;;
ariadne;https://github.com/mirumee/ariadne;;https://github.com/mirumee/ariadne;https://github.com/mirumee/ariadne;https://github.com/mirumee/ariadne;https://github.com/mirumee/ariadne;https://github.com/mirumee/ariadne;;https://github.com/mirumee/ariadne
django-statici18n;https://github.com/zyegfryed/django-statici18n;;;https://github.com/zyegfryed/django-statici18n;https://github.com/zyegfryed/django-statici18n;https://github.com/zyegfryed/django-statici18n;https://github.com/zyegfryed/django-statici18n;;https://github.com/zyegfryed/django-statici18n
o365;https://github.com/o365/python-o365;;https://github.com/o365/python-o365;https://github.com/o365/python-o365;https://github.com/o365/python-o365;https://github.com/o365/python-o365;https://github.com/o365/python-o365;;https://github.com/o365/python-o365
django-debug-panel;https://github.com/recamshak/django-debug-panel;;https://github.com/recamshak/django-debug-panel;https://github.com/recamshak/django-debug-panel;https://github.com/recamshak/django-debug-panel;https://github.com/recamshak/django-debug-panel;https://github.com/recamshak/django-debug-panel;;
parquet;https://github.com/jcrobak/parquet-python;;https://github.com/jcrobak/parquet-python;;;https://github.com/jcrobak/parquet-python;https://github.com/jcrobak/parquet-python;;https://github.com/jcrobak/parquet-python
repoze-sendmail;;;;;;;;;https://github.com/repoze/repoze.sendmail
rfc6266-parser;https://github.com/sww13/python-rfc6266-parser;;https://github.com/sww13/python-rfc6266-parser;https://github.com/sww13/python-rfc6266-parser;https://github.com/sww13/python-rfc6266-parser;https://github.com/sww13/python-rfc6266-parser;https://github.com/sww13/python-rfc6266-parser;;https://github.com/sww13/python-rfc6266-parser
cloudscraper;https://github.com/venomous/cloudscraper;;https://github.com/venomous/cloudscraper;https://github.com/venomous/cloudscraper;https://github.com/venomous/cloudscraper;https://github.com/venomous/cloudscraper;https://github.com/venomous/cloudscraper;;
pytricia;https://github.com/jsommers/pytricia;;https://github.com/jsommers/pytricia;https://github.com/jsommers/pytricia;https://github.com/jsommers/pytricia;https://github.com/jsommers/pytricia;https://github.com/jsommers/pytricia;;
trimesh;https://github.com/mikedh/trimesh;;https://github.com/mikedh/trimesh;;;https://github.com/mmatl/pyrender;https://github.com/mikedh/trimesh;;https://github.com/mikedh/trimesh
os-win;;;;;;;;;
dm-xmlsec-binding;;;;;;;;;
traces;https://github.com/datascopeanalytics/traces;;https://github.com/datascopeanalytics/traces;https://github.com/datascopeanalytics/traces;https://github.com/datascopeanalytics/traces;https://github.com/datascopeanalytics/traces;https://github.com/datascopeanalytics/traces;https://github.com/datascopeanalytics/traces;
pyunpack;https://github.com/ponty/pyunpack;;https://github.com/ponty/pyunpack;https://github.com/ponty/pyunpack;https://github.com/ponty/pyunpack;https://github.com/ponty/pyunpack;https://github.com/ponty/pyunpack;;
django-graphql-jwt;https://github.com/flavors/django-graphql-jwt;;https://github.com/flavors/django-graphql-jwt;https://github.com/flavors/django-graphql-jwt;https://github.com/flavors/django-graphql-jwt;https://github.com/flavors/django-graphql-jwt;https://github.com/flavors/django-graphql-jwt;;https://github.com/flavors/django-graphql-jwt
flexget;https://github.com/flexget/flexget;https://github.com/flexget/flexget;;;;https://github.com/flexget/flexget;https://github.com/flexget/flexget;;https://github.com/flexget/flexget
face-recognition-models;https://github.com/ageitgey/face_recognition_models;;https://github.com/ageitgey/face_recognition_models;;;https://github.com/ageitgey/face_recognition_models;https://github.com/ageitgey/face_recognition_models;;
towncrier;https://github.com/twisted/towncrier;;https://github.com/twisted/towncrier;https://github.com/twisted/towncrier;https://github.com/twisted/towncrier;https://github.com/twisted/towncrier;https://github.com/twisted/towncrier;;https://github.com/twisted/towncrier
gspread-formatting;https://github.com/robin900/gspread-formatting;;https://github.com/robin900/gspread-formatting;https://github.com/robin900/gspread-formatting;https://github.com/robin900/gspread-formatting;https://github.com/robin900/gspread-formatting;https://github.com/robin900/gspread-formatting;;https://github.com/robin900/gspread-formatting
pyxdameraulevenshtein;https://github.com/gfairchild/pyxdameraulevenshtein;;https://github.com/gfairchild/pyxdameraulevenshtein;;;https://github.com/gfairchild/pyxdameraulevenshtein;https://github.com/gfairchild/pyxdameraulevenshtein;;
django-registration;https://github.com/ubernostrum/django-registration;;https://github.com/ubernostrum/django-registration;https://github.com/ubernostrum/django-registration;https://github.com/ubernostrum/django-registration;;https://github.com/ubernostrum/django-registration;https://github.com/ubernostrum/django-registration;https://github.com/ubernostrum/django-registration
sphinx-gallery;https://github.com/sphinx-gallery/sphinx-gallery;https://github.com/sphinx-gallery/sphinx-gallery;;;https://github.com/sphinx-gallery/sphinx-gallery;https://github.com/sphinx-gallery/sphinx-gallery;;https://github.com/alexandrebarachant/pyriemann;https://github.com/sphinx-gallery/sphinx-gallery
pyzipcode;https://github.com/vangheem/pyzipcode;;https://github.com/vangheem/pyzipcode;https://github.com/vangheem/pyzipcode;https://github.com/vangheem/pyzipcode;https://github.com/vangheem/pyzipcode;https://github.com/vangheem/pyzipcode;;
mimerender;https://github.com/martinblech/mimerender;;https://github.com/martinblech/mimerender;https://github.com/martinblech/mimerender;https://github.com/martinblech/mimerender;https://github.com/martinblech/mimerender;https://github.com/martinblech/mimerender;;
swifter;https://github.com/jmcarpenter2/swifter;;https://github.com/jmcarpenter2/swifter;https://github.com/jmcarpenter2/swifter;https://github.com/jmcarpenter2/swifter;https://github.com/jmcarpenter2/swifter;https://github.com/jmcarpenter2/swifter;;
colcon-core;https://github.com/colcon/colcon-core;;;;https://github.com/colcon/colcon-core;;https://github.com/colcon/colcon-core;https://github.com/colcon/colcon.readthedocs.org;
pymobiledetect;;;;;;;;;
ssh2-python;https://github.com/parallelssh/ssh2-python;;https://github.com/parallelssh/ssh2-python;https://github.com/parallelssh/ssh2-python;https://github.com/parallelssh/ssh2-python;https://github.com/parallelssh/ssh2-python;https://github.com/parallelssh/ssh2-python;https://github.com/parallelssh/ssh2-python;
setuptools-scm-git-archive;https://github.com/changaco/setuptools_scm_git_archive;;https://github.com/changaco/setuptools_scm_git_archive;;;;https://github.com/changaco/setuptools_scm_git_archive;;
niet;https://github.com/openuado/niet;;https://github.com/openuado/niet;https://github.com/openuado/niet;https://github.com/openuado/niet;;https://github.com/openuado/niet;https://github.com/beaglecli/beagle;https://github.com/openuado/niet
importlab;https://github.com/google/importlab;;https://github.com/google/importlab;https://github.com/google/importlab;https://github.com/google/importlab;https://github.com/google/importlab;https://github.com/google/importlab;;
pysendfile;https://github.com/giampaolo/pysendfile;;https://github.com/giampaolo/pysendfile;https://github.com/giampaolo/pysendfile;https://github.com/giampaolo/pysendfile;https://github.com/giampaolo/pysendfile;https://github.com/giampaolo/pysendfile;;https://github.com/giampaolo/pysendfile
pyexecjs;https://github.com/doloopwhile/pyexecjs;;https://github.com/doloopwhile/pyexecjs;;;https://github.com/doloopwhile/pyexecjs;https://github.com/doloopwhile/pyexecjs;;
traittypes;;;;;;;;;
pytest-vcr;https://github.com/ktosiek/pytest-vcr;;https://github.com/ktosiek/pytest-vcr;https://github.com/ktosiek/pytest-vcr;https://github.com/ktosiek/pytest-vcr;https://github.com/ktosiek/pytest-vcr;https://github.com/ktosiek/pytest-vcr;https://github.com/ktosiek/pytest-vcr;https://github.com/ktosiek/pytest-vcr
aws-cdk-aws-elasticloadbalancingv2;https://github.com/aws/aws-cdk;;https://github.com/aws/aws-cdk;;;https://github.com/aws/aws-cdk;https://github.com/aws/aws-cdk;;
sure;https://github.com/gabrielfalcao/sure;;https://github.com/gabrielfalcao/sure;https://github.com/gabrielfalcao/sure;https://github.com/gabrielfalcao/sure;https://github.com/gabrielfalcao/sure;https://github.com/gabrielfalcao/sure;https://github.com/gabrielfalcao/sure;https://github.com/gabrielfalcao/sure
jieba3k;;;;;;;;;
os-brick;;;;;;;;;
efficientnet;https://github.com/qubvel/efficientnet;;https://github.com/qubvel/efficientnet;;;https://github.com/qubvel/efficientnet;https://github.com/qubvel/efficientnet;;
django-redis-sessions;https://github.com/martinrusev/django-redis-sessions;;https://github.com/martinrusev/django-redis-sessions;https://github.com/martinrusev/django-redis-sessions;;https://github.com/martinrusev/django-redis-sessions;https://github.com/martinrusev/django-redis-sessions;;https://github.com/martinrusev/django-redis-sessions
ocspbuilder;https://github.com/wbond/ocspbuilder;;https://github.com/wbond/ocspbuilder;https://github.com/wbond/ocspbuilder;https://github.com/wbond/ocspbuilder;https://github.com/wbond/ocspbuilder;https://github.com/wbond/ocspbuilder;;
sphinxcontrib-svg2pdfconverter;https://github.com/missinglinkelectronics/sphinxcontrib-svg2pdfconverter;;https://github.com/missinglinkelectronics/sphinxcontrib-svg2pdfconverter;https://github.com/missinglinkelectronics/sphinxcontrib-svg2pdfconverter;https://github.com/missinglinkelectronics/sphinxcontrib-svg2pdfconverter;https://github.com/missinglinkelectronics/sphinxcontrib-svg2pdfconverter;https://github.com/missinglinkelectronics/sphinxcontrib-svg2pdfconverter;;
edx-rbac;https://github.com/edx/edx-rbac;;https://github.com/edx/edx-rbac;https://github.com/edx/edx-rbac;https://github.com/edx/edx-rbac;https://github.com/edx/edx-rbac;https://github.com/edx/edx-rbac;;https://github.com/edx/edx-rbac
