package_name;github_url;pypi_downloads;dep_repos;dep_pkgs
swifter;https://github.com/jmcarpenter2/swifter;452786;291;12
sympy;https://github.com/sympy/sympy;7879144;29050;866
symspellpy;https://github.com/mammothb/symspellpy;339829;;
systemd-python;https://github.com/systemd/python-systemd;463077;8769;30
tableauserverclient;https://github.com/tableau/server-client-python;1279761;154;10
tabledata;https://github.com/thombashi/tabledata;313440;;
tablib;https://github.com/jazzband/tablib;4897264;9555;125
tabula-py;https://github.com/chezou/tabula-py;340717;;
tabulate;https://github.com/astanin/python-tabulate;87172923;36965;2282
tabulator;https://github.com/frictionlessdata/tabulator-py;336917;468;26
tailer;https://github.com/six8/pytailer;496509;;
talon;https://github.com/mailgun/talon;284184;48;0
tangled-up-in-unicode;https://github.com/dylan-profiler/tangled-up-in-unicode;566519;;
tap-py;https://github.com/python-tap/tappy;422510;;
taskcluster;https://github.com/taskcluster/taskcluster;314659;149;24
taskcluster-urls;https://github.com/taskcluster/taskcluster-lib-urls;317265;;
taskflow;https://github.com/openstack/taskflow;494949;;
tavern;https://github.com/taverntesting/tavern;980009;215;2
tblib;https://github.com/ionelmc/python-tblib;12452189;19405;120
tb-nightly;https://github.com/tensorflow/tensorboard;92323704;57178;385
td-client;https://github.com/treasure-data/td-client-python;487505;;
tdigest;https://github.com/camdavidsonpilon/tdigest;5136836;51;11
teamcity-messages;https://github.com/jetbrains/teamcity-messages;1358306;406;18
telethon;https://github.com/lonamiwebs/telethon;699174;10169;61
tempora;https://github.com/jaraco/tempora;5659361;;
tenacity;https://github.com/jd/tenacity;22468333;;
tendo;https://github.com/pycontribs/tendo;500809;;
tensor2tensor;https://github.com/tensorflow/tensor2tensor;287941;902;26
tensorboard;https://github.com/tensorflow/tensorboard;92323704;57178;385
tensorboard-plugin-wit;https://github.com/pair-code/what-if-tool;7415413;;
tensorboardx;https://github.com/lanpa/tensorboardx;3124053;10614;199
tensorflow;https://github.com/tensorflow/tensorflow;90697505;124589;2775
tensorflow-cpu;https://github.com/tensorflow/tensorflow;90697505;124589;2775
tensorflow-datasets;https://github.com/tensorflow/datasets;4546663;3930;63
tensorflow-data-validation;https://github.com/tensorflow/data-validation;29583695;237;8
tensorflow-estimator;https://github.com/tensorflow/estimator;79796583;;
tensorflow-gpu;https://github.com/tensorflow/tensorflow;90697505;124589;2775
tensorflow-hub;https://github.com/tensorflow/hub;5306008;5643;130
tensorflow-metadata;https://github.com/tensorflow/metadata;48729574;2238;16
tensorflow-model-analysis;https://github.com/tensorflow/model-analysis;29986760;;
tensorflowonspark;https://github.com/yahoo/tensorflowonspark;676078;;
tensorflow-probability;https://github.com/tensorflow/probability;1990976;;
tensorflow-tensorboard;https://github.com/tensorflow/tensorboard;92323704;57178;385
tensorflow-transform;https://github.com/tensorflow/transform;41983356;416;7
teradata;https://github.com/teradata/pytd;288645;;
teradatasql;https://github.com/teradata/python-driver;320196;;
terminado;https://github.com/jupyter/terminado;58465378;;
terminaltables;https://github.com/robpol86/terminaltables;5444460;;
termstyle;https://github.com/timbertson/termstyle;1075340;;
tesserocr;https://github.com/sirfz/tesserocr;390044;461;15
testfixtures;https://github.com/simplistix/testfixtures;5547373;3525;253
testinfra;https://github.com/pytest-dev/pytest-testinfra;1961438;;
testing-common-database;https://github.com/tk0miya/testing.common.database;1214596;;
testing-postgresql;https://github.com/tk0miya/testing.postgresql;1081271;;
testlink-api-python-client;https://github.com/lczub/testlink-api-python-client;383244;;
testpath;https://github.com/jupyter/testpath;60134880;;
testrepository;https://github.com/testing-cabal/testrepository;870408;;
testresources;https://github.com/testing-cabal/testresources;994924;;
testtools;https://github.com/testing-cabal/testtools;4800530;;
textblob;https://github.com/sloria/textblob;2699830;10707;152
textdistance;https://github.com/life4/textdistance;1070717;392;26
textfsm;https://github.com/google/textfsm;1137637;830;28
textract;https://github.com/deanmalmgren/textract;322620;;
textsearch;https://github.com/kootenpv/textsearch;345867;160;7
textstat;https://github.com/shivam5992/textstat;285373;514;21
texttable;https://github.com/foutaise/texttable;19581083;8635;255
text-unidecode;https://github.com/kmike/text-unidecode;30908775;24428;81
textwrap3;https://github.com/jonathaneunice/textwrap3;1811532;;
tf-estimator-nightly;https://github.com/tensorflow/estimator;79796583;;
tflearn;https://github.com/tflearn/tflearn;512955;3064;19
tf-nightly;https://github.com/tensorflow/tensorflow;90697505;124589;2775
tfrecord-lite;https://github.com/jongwook/tfrecord_lite;1684397;;
tf-sentencepiece;https://github.com/google/sentencepiece;6670019;6272;157
tftpy;https://github.com/msoulier/tftpy;6406020;115;6
tfx;https://github.com/tensorflow/tfx;4560647;;
tfx-bsl;https://github.com/tensorflow/tfx-bsl;33141586;;
theano;https://github.com/theano/theano;4680890;10289;184
thinc;https://github.com/explosion/thinc;10993879;11839;40
threadloop;https://github.com/unhashable/threadloop;1613066;;
threadpoolctl;https://github.com/joblib/threadpoolctl;9257866;;
threatconnect;https://github.com/threatconnect-inc/threatconnect-python;2025259;;
thrift;https://github.com/apache/thrift;29440782;2053;252
thriftpy;https://github.com/thriftpy/thriftpy;2347566;;
thriftpy2;https://github.com/thriftpy/thriftpy2;2052496;240;29
thrift-sasl;https://github.com/cloudera/thrift_sasl;7122949;;
tifffile;https://github.com/cgohlke/tifffile;3008556;;
tika;https://github.com/chrismattmann/tika-python;588003;1060;32
timeago;https://github.com/hustcc/timeago;375766;711;36
timedelta;https://github.com/andrewp-as-is/timedelta.py;383835;;
timeout-decorator;https://github.com/pnpnpn/timeout-decorator;3039553;1030;96
times;https://github.com/nvie/times;604317;811;18
timezonefinder;https://github.com/jannikmi/timezonefinder;3246150;;
timezonefinderl;https://github.com/jannikmi/timezonefinderl;321468;;
tinycss;https://github.com/kozea/tinycss;549848;1364;33
tinycss2;https://github.com/kozea/tinycss2;5953511;;
tinydb;https://github.com/msiemens/tinydb;1259641;;
tinyrpc;https://github.com/mbr/tinyrpc;788623;;
titlecase;https://github.com/ppannuto/python-titlecase;837551;;
tld;https://github.com/barseghyanartur/tld;3653906;;
tldextract;https://github.com/john-kurkowski/tldextract;15023043;5274;227
tlslite;https://github.com/trevp/tlslite;1163470;;
tokenizers;https://github.com/huggingface/tokenizers;2689180;3288;55
tokenize-rt;https://github.com/asottile/tokenize-rt;836183;;
toml;https://github.com/uiri/toml;68461429;104576;1697
tomlkit;https://github.com/sdispater/tomlkit;8825833;;
toolz;https://github.com/pytoolz/toolz;31554457;35862;574
torch;https://github.com/pytorch/pytorch;13801844;64651;2622
torchfile;https://github.com/bshillingford/python-torchfile;485888;;
torchtext;https://github.com/pytorch/text;1474950;3918;78
torchvision;https://github.com/pytorch/vision;6762152;43494;975
tornado;https://github.com/tornadoweb/tornado;100610951;150422;2056
towncrier;https://github.com/twisted/towncrier;454720;494;122
tox;https://github.com/tox-dev/tox;26306978;38894;3223
tox-battery;https://github.com/signalpillar/tox-battery;288204;;
tox-monorepo;https://github.com/azure/azure-sdk-tools;412686;;
tox-travis;https://github.com/tox-dev/tox-travis;1710209;;
tpot;https://github.com/epistasislab/tpot;368664;858;17
tqdm;https://github.com/tqdm/tqdm;94903807;150062;6583
traceback2;https://github.com/testing-cabal/traceback2;8608682;;
traces;https://github.com/datascopeanalytics/traces;457600;;
trafaret;https://github.com/deepwalker/trafaret;884768;;
trains;https://github.com/allegroai/clearml;1714243;20;2
traitlets;https://github.com/ipython/traitlets;92551186;143424;470
traits;https://github.com/enthought/traits;293411;914;71
traitsui;https://github.com/enthought/traitsui;272464;553;34
transaction;https://github.com/zopefoundation/transaction;1580183;;
transformers;https://github.com/huggingface/transformers;2661628;8329;416
transforms3d;https://github.com/matthew-brett/transforms3d;606264;510;46
transifex-client;https://github.com/transifex/transifex-client;847919;;
transitions;https://github.com/pytransitions/transitions;1796289;1476;74
translationstring;https://github.com/pylons/translationstring;2563799;;
transliterate;https://github.com/barseghyanartur/transliterate;308408;971;17
travis;https://github.com/travis-ci/travis-ci;447722;;
tree-format;https://github.com/jml/tree-format;1904574;;
treeherder-client;https://github.com/mozilla/treeherder;281951;;
treeinterpreter;https://github.com/andosa/treeinterpreter;641288;121;1
treelib;https://github.com/caesar0301/treelib;1005000;729;69
treq;https://github.com/twisted/treq;533910;;
tribool;https://github.com/grantjenks/python-tribool;3324254;;
trimesh;https://github.com/mikedh/trimesh;457808;694;78
trio;https://github.com/python-trio/trio;327557;711;173
trollius;https://github.com/jamadden/trollius;1395120;819;61
troposphere;https://github.com/cloudtools/troposphere;3958350;2287;90
trueskill;https://github.com/sublee/trueskill;1258230;;
tryme;https://github.com/bryanwb/tryme;362606;;
tsfresh;https://github.com/blue-yonder/tsfresh;1604528;;
tslearn;https://github.com/tslearn-team/tslearn;291482;198;12
tweepy;https://github.com/tweepy/tweepy;4122985;23163;264
twilio;https://github.com/twilio/twilio-python;7785777;15144;186
twine;https://github.com/pypa/twine;9691722;33339;3248
twisted;https://github.com/twisted/twisted;21242231;37650;1040
twitter;https://github.com/sixohsix/twitter;606605;2850;109
twitter-ads;https://github.com/twitterdev/twitter-python-ads-sdk;432080;17;1
twitter-common-app;https://github.com/twitter/commons;420827;;
twitter-common-collections;https://github.com/twitter-archive/commons;944370;;
twitter-common-confluence;https://github.com/twitter-archive/commons;944370;;
twitter-common-contextutil;https://github.com/twitter-archive/commons;944370;;
twitter-common-dirutil;https://github.com/twitter-archive/commons;944370;;
twitter-common-lang;https://github.com/twitter-archive/commons;944370;;
twitter-common-log;https://github.com/twitter-archive/commons;944370;;
twitter-common-options;https://github.com/twitter-archive/commons;944370;;
twitter-common-process;https://github.com/twitter-archive/commons;944370;;
twitter-common-string;https://github.com/twitter-archive/commons;944370;;
twitter-common-util;https://github.com/twitter-archive/commons;944370;;
twofish;https://github.com/keybase/python-twofish;1911029;57;7
twython;https://github.com/ryanmcgrath/twython;799960;4181;59
txaio;https://github.com/crossbario/txaio;3168889;;
txaws;https://github.com/twisted/txaws;464371;;
typed-ast;https://github.com/python/typed_ast;80288358;;
typeguard;https://github.com/agronholm/typeguard;2855093;;
typepy;https://github.com/thombashi/typepy;573862;;
typesentry;https://github.com/h2oai/typesentry;301697;;
typing;https://github.com/python/typing;83587242;27360;1486
typing-extensions;https://github.com/python/typing;83587242;27360;1486
typing-inspect;https://github.com/ilevkivskyi/typing_inspect;4094572;;
typish;https://github.com/ramonhagenaars/typish;523540;;
tzlocal;https://github.com/regebro/tzlocal;41236088;;
tzwhere;https://github.com/pegler/pytzwhere;2099202;;
uamqp;https://github.com/azure/azure-uamqp-python;6517683;;
ua-parser;https://github.com/ua-parser/uap-python;18771802;2971;55
udatetime;https://github.com/freach/udatetime;601356;;
uhashring;https://github.com/ultrabug/uhashring;704516;;
ujson;https://github.com/ultrajson/ultrajson;52463539;20556;941
ulid-py;https://github.com/ahawker/ulid;322230;109;15
umap-learn;https://github.com/lmcinnes/umap;874511;2445;140
u-msgpack-python;https://github.com/vsergeev/u-msgpack-python;1038728;;
uncertainties;https://github.com/lebigot/uncertainties;478434;669;193
uncompyle6;https://github.com/rocky/python-uncompyle6;325894;;
unicodecsv;https://github.com/jdunck/python-unicodecsv;20999677;27422;332
unicode-slugify;https://github.com/mozilla/unicode-slugify;648494;;
unidecode;https://github.com/avian2/unidecode;27691637;30307;836
unidiff;https://github.com/matiasb/python-unidiff;639442;546;34
unipath;https://github.com/mikeorr/unipath;716493;4938;57
unittest-xml-reporting;https://github.com/xmlrunner/unittest-xml-reporting;5137475;1778;54
unrar;https://github.com/matiasb/python-unrar;301961;;
untokenize;https://github.com/myint/untokenize;477585;;
update-checker;https://github.com/bboe/update_checker;2089791;;
uplink;https://github.com/psf/black;24414941;47653;2802
uproot;https://github.com/scikit-hep/uproot4;411902;;
uproot-methods;https://github.com/scikit-hep/uproot3-methods;421663;7;4
uptime;https://github.com/cairnarvon/uptime;7514458;536;14
upyun;https://github.com/upyun/python-sdk;371172;;
uritemplate;https://github.com/python-hyper/uritemplate;88854222;60639;211
uritemplate-py;https://github.com/python-hyper/uritemplate;88854222;60639;211
uritools;https://github.com/tkem/uritools;1276055;;
urlextract;https://github.com/lipoja/urlextract;441923;1056;15
urllib3;https://github.com/urllib3/urllib3;1086396695;504101;4439
url-normalize;https://github.com/niksite/url-normalize;303985;;
urlobject;https://github.com/zacharyvoase/urlobject;1334062;;
urltools;https://github.com/itzik-h/urltools;3721775;;
urwid;https://github.com/urwid/urwid;2301361;;
us;https://github.com/unitedstates/python-us;1101442;908;43
usaddress;https://github.com/datamade/usaddress;3063481;298;27
user-agents;https://github.com/selwin/python-user-agents;12625509;2347;90
userpath;https://github.com/ofek/userpath;271353;;
usps-api;https://github.com/brobin/usps-api;414661;16;0
uszipcode;https://github.com/machu-gwu/uszipcode-project;1794733;;
utils;https://github.com/haaksmash/pyutils;1335668;2082;18
utlz;https://github.com/theno/utlz;989726;;
utm;https://github.com/turbo87/utm;5525161;1274;72
uvicorn;https://github.com/encode/uvicorn;3891542;19191;436
uvloop;https://github.com/magicstack/uvloop;13121805;20094;409
uwsgi;https://github.com/unbit/uwsgi-docs;14471090;;
vadersentiment;https://github.com/cjhutto/vadersentiment;744303;2388;29
validate-email;https://github.com/syrusakbary/validate_email;3825469;;
validators;https://github.com/kvesteri/validators;6068808;11803;565
varint;https://github.com/fmoo/python-varint;755684;669;14
vcrpy;https://github.com/kevin1024/vcrpy;4438325;2625;157
venusian;https://github.com/pylons/venusian;2792384;;
verboselogs;https://github.com/xolox/python-verboselogs;3025972;;
vertica-python;https://github.com/vertica/vertica-python;2125429;382;25
vine;https://github.com/celery/vine;24921167;23842;74
virtualenv;https://github.com/pypa/virtualenv;122958274;;
virtualenv-clone;https://github.com/edwardgeorge/virtualenv-clone;27163899;24361;31
virtualenvwrapper-win;https://github.com/davidmarble/virtualenvwrapper-win;319030;4949;0
visdom;https://github.com/fossasia/visdom;482703;3392;71
visions;https://github.com/dylan-profiler/visions;568582;;
visitor;https://github.com/mbr/visitor;2043424;24573;15
vistir;https://github.com/sarugaku/vistir;684914;;
vobject;https://github.com/eventable/vobject;1580641;;
voluptuous;https://github.com/alecthomas/voluptuous;12168510;2825;291
vowpalwabbit;https://github.com/vowpalwabbit/vowpal_wabbit;2077484;102;2
vsts;https://github.com/microsoft/azure-devops-python-api;45341674;;
vsts-cd-manager;https://github.com/microsoft/vsts-cd-manager;2485808;;
vulture;https://github.com/jendrikseipp/vulture;1504178;819;44
w3lib;https://github.com/scrapy/w3lib;7820848;17917;109
wagtail;https://github.com/wagtail/wagtail;778768;4793;275
